date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_RealEstate,tilt_Healthcare,tilt_Chemicals,tilt_Cement,tilt_Metals,tilt_FinancialServices,tilt_ConsumerDiscretionary,tilt_FMCG,tilt_CapitalGoods,tilt_IT,tilt_Energy,tilt_Telecom,tilt_Pharma,tilt_Automobiles
2015-10-08,RL,573650.78,573119.18,-0.093,14.624,17,0.0,15.3,379.74,5,13,AMBUJACEM.NS,ITC.NS,GAIL.NS:8.4%|HDFCBANK.NS:8.1%|POWERGRID.NS:8.1%|TECHM.NS:8.1%|PERSISTENT.NS:7.9%,Metals×1.5|Energy×1.2|IT×1.1,Healthcare×0.9,1.0,False,0.993,0.938,0.897,1.004,1.014,1.506,0.9,1.021,0.978,1.003,1.111,1.163,0.966,0.958,0.959
2015-11-05,RL,573119.18,561786.86,-1.977,12.357,17,9.99,7.58,188.68,14,4,BHEL.NS,ABB.NS,GAIL.NS:8.1%|HDFCBANK.NS:7.8%|POWERGRID.NS:7.8%|TECHM.NS:7.8%|PERSISTENT.NS:7.6%,Metals×1.4|IT×1.2,,0.7,False,1.056,0.94,0.92,0.974,1.019,1.382,0.932,0.97,1.089,1.009,1.166,0.998,0.912,1.023,0.981
2015-12-03,RL,570142.38,568545.42,-0.28,13.709,19,0.0,41.97,1140.71,16,9,"AARTIIND.NS,ABB.NS,DRREDDY.NS,GRASIM.NS,LT.NS,NESTLEIND.NS,TORNTPHARM.NS,VOLTAS.NS","BHEL.NS,FEDERALBNK.NS,GAIL.NS,POWERGRID.NS,TECHM.NS,WIPRO.NS",ABB.NS:8.0%|AARTIIND.NS:8.0%|NESTLEIND.NS:8.0%|LT.NS:8.0%|HDFCBANK.NS:8.0%,CapitalGoods×1.2|Chemicals×1.2|FMCG×1.2,Metals×0.8|Telecom×0.9,1.0,False,1.028,0.937,0.975,1.224,1.091,0.782,1.077,1.101,1.156,1.246,1.049,0.925,0.861,1.038,1.027
2015-12-31,RL,570139.91,569748.7,-0.069,13.95,19,0.0,8.81,279.44,8,12,TVSMOTOR.NS,HINDALCO.NS,ABB.NS:7.9%|AARTIIND.NS:7.9%|NESTLEIND.NS:7.9%|LT.NS:7.9%|HDFCBANK.NS:7.9%,Pharma×1.2|Cement×1.1|FMCG×1.1,,1.0,False,0.967,0.92,0.973,1.049,1.115,0.904,1.107,1.041,1.109,1.093,1.044,0.957,0.913,1.154,1.019
2016-01-28,RL,569748.7,518492.31,-8.996,3.698,17,10.01,9.65,253.39,15,4,,"ONGC.NS,RELIANCE.NS",ABB.NS:7.9%|AARTIIND.NS:7.9%|NESTLEIND.NS:7.9%|LT.NS:7.9%|HDFCBANK.NS:7.9%,Cement×1.2|FinancialServices×1.1|Automobiles×1.1,Metals×0.8,0.7,False,0.945,0.994,0.901,0.975,1.153,0.843,1.142,1.056,1.052,1.024,1.071,1.087,0.947,1.102,1.105
2016-02-25,RL,518492.31,507241.48,-2.17,1.448,17,14.94,18.86,349.06,10,8,COFORGE.NS,PERSISTENT.NS,WHIRLPOOL.NS:8.4%|HDFCBANK.NS:8.0%|LT.NS:8.0%|ABB.NS:8.0%|NESTLEIND.NS:8.0%,IT×1.3|ConsumerDiscretionary×1.1|FinancialServices×1.1,Healthcare×0.8,0.5,False,1.012,1.059,0.779,0.963,1.067,0.996,1.102,1.15,1.068,0.975,1.287,0.971,0.925,1.101,0.969
2016-03-28,RL,559242.03,557997.68,-0.223,11.6,18,12.98,35.17,888.78,8,15,"COALINDIA.NS,CUMMINSIND.NS,HCLTECH.NS,KOTAKBANK.NS,MARICO.NS,SIEMENS.NS","ABB.NS,COFORGE.NS,TORNTPHARM.NS,VEDL.NS,WHIRLPOOL.NS",HDFCBANK.NS:8.1%|LT.NS:8.1%|NESTLEIND.NS:8.1%|AARTIIND.NS:8.1%|CUMMINSIND.NS:8.0%,Metals×1.2|IT×1.2|Pharma×1.1,,1.0,False,0.952,0.993,0.989,0.962,0.952,1.2,0.974,0.981,1.103,0.972,1.155,1.08,0.901,1.14,0.984
2016-04-21,RL,580421.63,579667.35,-0.13,15.933,21,0.0,26.01,538.84,11,11,"BHEL.NS,BRIGADE.NS,FEDERALBNK.NS,PIDILITIND.NS",NESTLEIND.NS,CUMMINSIND.NS:8.0%|HDFCBANK.NS:8.0%|LT.NS:8.0%|KOTAKBANK.NS:8.0%|BRIGADE.NS:8.0%,IT×1.2|Automobiles×1.1|FMCG×1.1,RealEstate×0.9,1.2,False,0.959,0.899,0.934,1.101,0.951,0.96,1.039,1.01,1.104,1.021,1.213,1.07,0.916,1.079,1.127
2016-05-19,RL,579667.35,569882.7,-1.688,13.977,19,0.92,21.7,611.78,11,12,"COLPAL.NS,IOC.NS","BRIGADE.NS,CUMMINSIND.NS,MARICO.NS,VOLTAS.NS",SIEMENS.NS:8.0%|COLPAL.NS:8.0%|ADANIPORTS.NS:8.0%|HDFCBANK.NS:7.7%|LT.NS:7.7%,Banking×1.1|Chemicals×1.1,,1.2,False,1.128,0.947,1.097,1.121,1.061,0.932,1.077,1.027,0.924,0.947,1.049,1.042,0.943,1.041,0.986
2016-06-16,RL,613201.05,612298.34,-0.147,22.46,17,0.0,24.79,644.76,6,15,"ASIANPAINT.NS,OBEROIRLTY.NS","AMBUJACEM.NS,DRREDDY.NS,FEDERALBNK.NS,LT.NS",SIEMENS.NS:8.1%|COLPAL.NS:8.1%|ADANIPORTS.NS:8.1%|ASIANPAINT.NS:8.0%|BRITANNIA.NS:8.0%,Healthcare×1.1|Chemicals×1.1,,1.2,False,1.049,0.953,1.118,1.112,1.02,0.953,1.054,0.98,0.985,1.05,1.009,0.99,0.926,1.018,0.998
2016-07-14,RL,650348.54,650096.62,-0.039,30.019,19,0.0,5.31,179.94,5,14,"CUMMINSIND.NS,PERSISTENT.NS",,HDFCBANK.NS:8.0%|ASIANPAINT.NS:8.0%|SIEMENS.NS:7.6%|COLPAL.NS:7.6%|ADANIPORTS.NS:7.6%,,,1.2,False,0.931,0.991,1.04,1.083,1.034,0.94,1.026,0.996,1.076,1.044,1.01,0.958,0.999,1.006,1.051
2016-08-11,RL,681674.53,680343.91,-0.195,36.069,20,0.0,27.7,950.44,12,12,"BAJAJFINSV.NS,COFORGE.NS,DRREDDY.NS,NTPC.NS,TITAN.NS","ADANIPORTS.NS,COLPAL.NS,HCLTECH.NS,SIEMENS.NS",NTPC.NS:8.0%|BAJAJFINSV.NS:8.0%|HDFCBANK.NS:7.6%|ASIANPAINT.NS:7.6%|BRITANNIA.NS:7.1%,Chemicals×1.2|Pharma×1.1,,1.2,False,0.946,0.982,1.081,1.164,0.99,0.977,1.029,0.914,0.994,1.077,0.984,0.989,1.023,1.144,0.964
2016-09-08,RL,710694.62,709901.53,-0.112,41.98,19,0.0,15.1,566.49,7,14,ASHOKLEY.NS,"BHEL.NS,BRITANNIA.NS",CUMMINSIND.NS:8.0%|ASHOKLEY.NS:8.0%|NTPC.NS:7.7%|BAJAJFINSV.NS:7.7%|HDFCBANK.NS:7.3%,CapitalGoods×1.2|Pharma×1.1|RealEstate×1.1,Telecom×0.9,1.2,False,1.023,1.108,0.981,0.991,0.973,0.975,1.016,0.992,1.011,1.153,1.031,0.959,0.899,1.115,1.002
2016-10-06,RL,718144.7,717648.95,-0.069,43.53,19,0.0,9.12,354.12,10,11,"HINDUNILVR.NS,TCS.NS","SHREECEM.NS,TVSMOTOR.NS",CUMMINSIND.NS:7.7%|ASHOKLEY.NS:7.7%|NTPC.NS:7.4%|BAJAJFINSV.NS:7.4%|HDFCBANK.NS:7.0%,Chemicals×1.1|ConsumerDiscretionary×1.1|Pharma×1.1,FinancialServices×0.8,1.2,False,1.036,1.018,1.016,1.117,1.106,0.968,0.783,1.113,1.094,1.05,1.032,0.955,0.927,1.106,1.042
2016-11-03,RL,717648.95,712289.45,-0.747,42.458,19,0.65,20.75,783.74,12,10,"BHEL.NS,BPCL.NS,SHREECEM.NS","ASIANPAINT.NS,HINDUNILVR.NS,NTPC.NS",COFORGE.NS:8.0%|BPCL.NS:8.0%|CUMMINSIND.NS:7.6%|ASHOKLEY.NS:7.6%|BAJAJFINSV.NS:7.3%,Metals×1.2|Chemicals×1.2|Energy×1.2,Telecom×0.8,1.2,False,1.033,1.077,0.966,1.165,1.155,1.198,1.067,1.009,0.934,0.944,0.906,1.159,0.83,0.94,1.099
2016-12-01,RL,712289.45,666997.19,-6.359,33.399,19,0.0,21.67,622.38,17,4,"HAVELLS.NS,VOLTAS.NS","COALINDIA.NS,TCS.NS",COFORGE.NS:8.1%|BPCL.NS:8.1%|TITAN.NS:8.0%|HAVELLS.NS:8.0%|CUMMINSIND.NS:7.7%,ConsumerDiscretionary×1.4|Cement×1.3,Telecom×0.9,1.0,False,0.986,1.064,0.914,0.947,1.297,0.952,1.095,1.379,1.038,0.951,0.941,0.948,0.871,1.012,1.095
2016-12-29,RL,707025.62,706482.15,-0.077,41.296,15,14.96,26.5,388.1,4,15,,"BAJAJFINSV.NS,DRREDDY.NS,KOTAKBANK.NS,PIDILITIND.NS",CUMMINSIND.NS:8.2%|ASHOKLEY.NS:8.2%|TITAN.NS:8.0%|COFORGE.NS:8.0%|HAVELLS.NS:8.0%,RealEstate×1.3|FinancialServices×1.3|Automobiles×1.2,,0.5,False,0.994,1.28,0.952,0.999,1.065,0.922,1.279,0.948,0.956,0.936,0.948,1.07,0.96,0.941,1.196
2017-01-27,RL,771116.81,769316.03,-0.234,53.863,20,0.0,38.16,1286.33,9,14,"ABB.NS,ASIANPAINT.NS,DABUR.NS,DIVISLAB.NS,GODREJPROP.NS,M&M.NS,MARICO.NS,NESTLEIND.NS","COFORGE.NS,HAVELLS.NS,HDFCBANK.NS",ASIANPAINT.NS:8.0%|ABB.NS:8.0%|DIVISLAB.NS:7.8%|CUMMINSIND.NS:7.7%|ASHOKLEY.NS:7.7%,Cement×1.4|Automobiles×1.2|Energy×1.2,Pharma×0.8|Metals×0.9,1.2,False,1.056,0.957,0.942,1.145,1.437,0.889,1.145,1.109,0.947,1.018,0.906,1.188,0.912,0.79,1.216
2017-02-23,RL,810322.72,809349.22,-0.12,61.87,21,1.41,17.62,695.37,10,14,"ALKEM.NS,IDFCFIRSTB.NS,JSWSTEEL.NS,SAIL.NS","BHEL.NS,IOC.NS,TITAN.NS",ASIANPAINT.NS:8.0%|DIVISLAB.NS:8.0%|AARTIIND.NS:8.0%|ABB.NS:7.4%|CUMMINSIND.NS:7.1%,Energy×1.3|FinancialServices×1.2|Banking×1.2,Healthcare×0.9,1.2,False,1.194,0.984,0.877,1.04,1.069,0.904,1.212,1.132,0.907,0.987,0.952,1.309,0.934,0.906,1.141
2017-03-23,RL,813773.57,813013.38,-0.093,62.603,20,0.0,14.1,543.03,11,11,CHOLAFIN.NS,"MARICO.NS,OBEROIRLTY.NS",CHOLAFIN.NS:8.0%|ASIANPAINT.NS:7.7%|DIVISLAB.NS:7.7%|AARTIIND.NS:7.7%|ABB.NS:7.1%,Energy×1.3|RealEstate×1.2|FinancialServices×1.2,Healthcare×0.8|Telecom×0.9|Pharma×0.9,1.2,False,1.103,1.211,0.833,1.171,1.071,0.932,1.203,1.146,0.941,0.97,0.94,1.266,0.873,0.895,1.062
2017-04-20,RL,845113.57,841493.35,-0.428,68.299,20,0.45,61.79,2585.85,18,14,"APOLLOHOSP.NS,BHARTIARTL.NS,FORTIS.NS,INDUSTOWER.NS,INFY.NS,MPHASIS.NS,NMDC.NS,PIDILITIND.NS,TCS.NS,TECHM.NS,TVSMOTOR.NS,VEDL.NS","AARTIIND.NS,ABB.NS,ALKEM.NS,BPCL.NS,CHOLAFIN.NS,CUMMINSIND.NS,DABUR.NS,DIVISLAB.NS,GRASIM.NS,NESTLEIND.NS,SAIL.NS,SHREECEM.NS",TECHM.NS:8.1%|ASHOKLEY.NS:8.1%|IDFCFIRSTB.NS:8.1%|PERSISTENT.NS:8.1%|INFY.NS:8.1%,Metals×2.0|Healthcare×2.0|RealEstate×2.0,FinancialServices×0.3|FMCG×0.3|Energy×0.3,1.5,False,1.331,2.0,2.0,0.3,0.3,2.0,0.3,0.578,0.3,0.3,1.258,0.3,0.599,0.361,1.004
2017-05-18,RL,879796.91,878671.14,-0.128,75.734,21,0.0,18.2,804.11,11,14,"HAVELLS.NS,INDUSINDBK.NS,TATASTEEL.NS,TITAN.NS,WHIRLPOOL.NS","GODREJPROP.NS,M&M.NS,PIDILITIND.NS,TCS.NS",TECHM.NS:7.8%|ASHOKLEY.NS:7.8%|IDFCFIRSTB.NS:7.8%|PERSISTENT.NS:7.8%|INFY.NS:7.8%,Metals×2.0|Healthcare×2.0|RealEstate×2.0,FinancialServices×0.3|FMCG×0.3|Energy×0.3,1.5,False,1.32,2.0,2.0,0.3,0.3,2.0,0.3,0.582,0.3,0.3,1.29,0.3,0.544,0.338,0.991
2017-06-15,RL,902355.35,901031.74,-0.147,80.206,20,4.23,20.51,945.42,11,12,"KOTAKBANK.NS,OBEROIRLTY.NS","ASHOKLEY.NS,PERSISTENT.NS,VOLTAS.NS",MPHASIS.NS:8.0%|OBEROIRLTY.NS:8.0%|TECHM.NS:8.0%|IDFCFIRSTB.NS:8.0%|INFY.NS:7.5%,Metals×2.0|Healthcare×2.0|RealEstate×2.0,FinancialServices×0.3|FMCG×0.3|Energy×0.3,1.5,False,1.314,2.0,2.0,0.3,0.3,2.0,0.3,0.595,0.3,0.3,1.286,0.3,0.519,0.307,0.968
2017-07-13,RL,926525.43,925843.95,-0.074,85.169,19,0.0,11.51,486.79,10,10,,TVSMOTOR.NS,JSWSTEEL.NS:8.0%|MPHASIS.NS:7.8%|OBEROIRLTY.NS:7.8%|TECHM.NS:7.8%|IDFCFIRSTB.NS:7.8%,Metals×2.0|Healthcare×2.0|RealEstate×2.0,FinancialServices×0.3|FMCG×0.3|Energy×0.3,1.5,False,1.309,2.0,2.0,0.3,0.3,2.0,0.3,0.591,0.3,0.3,1.29,0.3,0.498,0.305,0.965
2017-08-10,RL,930554.52,928601.15,-0.21,85.72,17,0.0,29.39,1395.28,9,13,"COFORGE.NS,LTIM.NS,PERSISTENT.NS","BHARTIARTL.NS,INDUSTOWER.NS,INFY.NS,MPHASIS.NS,TITAN.NS",PERSISTENT.NS:8.1%|WHIRLPOOL.NS:8.1%|COFORGE.NS:8.1%|JSWSTEEL.NS:7.9%|OBEROIRLTY.NS:7.7%,Metals×2.0|RealEstate×2.0|Healthcare×1.8,FMCG×0.3|Pharma×0.3|Energy×0.3,1.5,False,1.202,2.0,1.773,0.3,0.3,2.0,0.459,0.578,0.3,0.3,1.38,0.3,0.3,0.3,0.826
2017-09-07,RL,987976.62,986917.91,-0.107,97.384,18,0.0,17.7,756.18,7,14,"FEDERALBNK.NS,SAIL.NS,TCS.NS,TVSMOTOR.NS","COFORGE.NS,INDUSINDBK.NS,TATASTEEL.NS",PERSISTENT.NS:8.0%|WHIRLPOOL.NS:8.0%|LTIM.NS:8.0%|JSWSTEEL.NS:7.8%|OBEROIRLTY.NS:7.6%,Metals×2.0|RealEstate×2.0|Healthcare×2.0,FMCG×0.3|Pharma×0.3|Energy×0.3,1.5,False,1.278,2.0,1.986,0.3,0.3,2.0,0.338,0.559,0.3,0.3,1.344,0.3,0.369,0.3,0.925
2017-10-05,RL,989239.41,985426.7,-0.385,97.085,20,0.0,56.85,2723.4,17,12,"ADANIPORTS.NS,ALKEM.NS,BHARTIARTL.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,HDFCBANK.NS,HINDALCO.NS,INDUSTOWER.NS,INFY.NS,MUTHOOTFIN.NS","APOLLOHOSP.NS,ASIANPAINT.NS,FORTIS.NS,HAVELLS.NS,KOTAKBANK.NS,LTIM.NS,NMDC.NS,TECHM.NS,WHIRLPOOL.NS",DIVISLAB.NS:8.1%|MUTHOOTFIN.NS:8.1%|PERSISTENT.NS:7.6%|JSWSTEEL.NS:7.4%|OBEROIRLTY.NS:7.3%,IT×2.0|Banking×2.0|FinancialServices×2.0,FMCG×0.3|Energy×0.3|Cement×0.3,1.5,False,2.0,2.0,0.3,0.3,0.3,2.0,2.0,0.3,0.3,1.547,2.0,0.3,1.862,2.0,2.0
2017-11-02,RL,1089205.21,1088185.03,-0.094,117.637,19,0.0,17.7,728.63,2,19,MPHASIS.NS,"ADANIPORTS.NS,HDFCBANK.NS",DIVISLAB.NS:8.1%|MUTHOOTFIN.NS:8.1%|DRREDDY.NS:8.0%|MPHASIS.NS:7.7%|PERSISTENT.NS:7.6%,IT×2.0|Banking×2.0|FinancialServices×2.0,FMCG×0.3|Energy×0.3|Cement×0.3,1.5,False,2.0,2.0,0.3,0.395,0.3,2.0,2.0,0.3,0.3,1.585,2.0,0.3,2.0,2.0,2.0
2017-11-30,RL,1088185.03,1053862.17,-3.154,110.772,18,2.93,23.16,1002.82,16,4,HDFCBANK.NS,"DRREDDY.NS,INFY.NS",IDFCFIRSTB.NS:8.0%|MPHASIS.NS:8.0%|SAIL.NS:8.0%|FEDERALBNK.NS:8.0%|DIVISLAB.NS:7.3%,IT×2.0|Banking×2.0|FinancialServices×2.0,FMCG×0.3|Energy×0.3|Cement×0.3,1.5,False,2.0,2.0,0.3,0.335,0.3,2.0,2.0,0.3,0.3,1.576,2.0,0.3,1.965,2.0,2.0
2017-12-28,RL,1110254.57,1109828.6,-0.038,121.966,19,0.0,7.96,304.23,5,14,CHOLAFIN.NS,,IDFCFIRSTB.NS:8.2%|MPHASIS.NS:8.2%|SAIL.NS:8.2%|FEDERALBNK.NS:8.2%|DIVISLAB.NS:7.5%,IT×2.0|Banking×2.0|FinancialServices×2.0,FMCG×0.3|Energy×0.3|Cement×0.3,1.5,False,2.0,2.0,0.3,0.405,0.3,2.0,2.0,0.3,0.3,1.582,2.0,0.3,2.0,2.0,2.0
2018-01-25,RL,1137652.22,1136794.53,-0.075,127.359,19,0.0,10.54,612.65,11,10,"NTPC.NS,POWERGRID.NS","EICHERMOT.NS,TCS.NS",PERSISTENT.NS:8.0%|DIVISLAB.NS:8.0%|IDFCFIRSTB.NS:7.8%|MPHASIS.NS:7.8%|SAIL.NS:7.8%,Banking×2.0|FinancialServices×2.0|Automobiles×2.0,FMCG×0.3|Energy×0.3|Cement×0.3,1.5,False,2.0,2.0,0.3,0.3,0.3,2.0,2.0,0.3,0.3,1.581,1.996,0.3,1.875,2.0,2.0
2018-02-22,RL,1136794.53,1081504.34,-4.864,116.301,21,0.0,11.01,457.8,18,4,"AUROPHARMA.NS,HEROMOTOCO.NS,WIPRO.NS",ALKEM.NS,PERSISTENT.NS:7.9%|DIVISLAB.NS:7.9%|IDFCFIRSTB.NS:7.7%|MPHASIS.NS:7.7%|SAIL.NS:7.7%,Banking×2.0|FinancialServices×2.0|Automobiles×2.0,FMCG×0.3|Energy×0.3|ConsumerDiscretionary×0.3,1.5,False,2.0,2.0,0.3,0.3,0.399,2.0,2.0,0.3,0.3,1.297,1.829,0.3,0.9,2.0,2.0
2018-03-22,RL,1116574.63,1113753.3,-0.253,122.751,17,8.0,45.36,2015.15,8,17,"ALKEM.NS,BIOCON.NS,LTIM.NS,MARUTI.NS","FEDERALBNK.NS,HDFCBANK.NS,HINDALCO.NS,IDFCFIRSTB.NS,MUTHOOTFIN.NS,NTPC.NS,OBEROIRLTY.NS,WIPRO.NS",PERSISTENT.NS:7.8%|DIVISLAB.NS:7.8%|MPHASIS.NS:7.6%|SAIL.NS:7.6%|JSWSTEEL.NS:7.5%,Automobiles×2.0|Pharma×2.0|Metals×2.0,Banking×0.3|FMCG×0.3|Energy×0.3,1.5,False,0.3,0.3,1.101,0.3,0.753,2.0,0.785,0.3,0.3,0.859,0.827,0.3,0.549,2.0,2.0
2018-04-19,RL,1157447.68,1156812.39,-0.055,131.362,18,0.0,9.95,453.84,7,12,"BRIGADE.NS,NMDC.NS",HEROMOTOCO.NS,LTIM.NS:8.0%|VEDL.NS:8.0%|JSWSTEEL.NS:8.0%|SAIL.NS:8.0%|PERSISTENT.NS:7.6%,IT×2.0|FinancialServices×2.0|Automobiles×2.0,Banking×0.3|FMCG×0.3|Energy×0.3,1.5,False,0.3,1.886,2.0,0.3,0.46,2.0,2.0,0.3,0.3,2.0,2.0,0.3,1.801,2.0,2.0
2018-05-17,RL,1188520.78,1187894.1,-0.053,137.579,19,0.0,5.48,447.64,12,8,"BHEL.NS,DLF.NS",AUROPHARMA.NS,LTIM.NS:7.7%|VEDL.NS:7.7%|JSWSTEEL.NS:7.7%|SAIL.NS:7.7%|PERSISTENT.NS:7.3%,IT×2.0|FinancialServices×2.0|Automobiles×2.0,Banking×0.3|FMCG×0.3|Energy×0.3,1.5,False,0.3,2.0,2.0,0.3,0.409,2.0,2.0,0.3,0.3,2.0,2.0,0.3,2.0,2.0,2.0
