date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_Energy,tilt_Pharma,tilt_FinancialServices,tilt_Healthcare,tilt_Automobiles,tilt_ConsumerDiscretionary,tilt_CapitalGoods,tilt_RealEstate,tilt_Chemicals,tilt_Metals,tilt_Telecom,tilt_FMCG,tilt_IT,tilt_Cement
2019-05-16,RL,850184.71,828724.42,-2.524,65.745,10,0.0,89.72,3043.67,10,9,"ASIANPAINT.NS,DLF.NS,DMART.NS,HINDUNILVR.NS,NESTLEIND.NS,PIDILITIND.NS,VOLTAS.NS,WHIRLPOOL.NS","AARTIIND.NS,APOLLOHOSP.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BRIGADE.NS,INFY.NS,MPHASIS.NS,MUTHOOTFIN.NS,SIEMENS.NS",PIIND.NS:13.9%|NESTLEIND.NS:13.9%|HINDUNILVR.NS:13.9%|PRESTIGE.NS:13.9%|DLF.NS:13.9%,ConsumerDiscretionary×2.0|Healthcare×2.0|RealEstate×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,1.822,2.0,1.236,0.3,0.3,0.463,0.3,0.3
2019-06-13,RL,931420.46,926439.18,-0.535,85.288,10,0.0,83.86,3557.98,10,7,"ABB.NS,ADANIPORTS.NS,DABUR.NS,MARICO.NS,NTPC.NS,OBEROIRLTY.NS,POWERGRID.NS","ASIANPAINT.NS,DLF.NS,HINDUNILVR.NS,NESTLEIND.NS,PIIND.NS,PRESTIGE.NS,VOLTAS.NS",DABUR.NS:13.6%|MARICO.NS:13.6%|OBEROIRLTY.NS:13.6%|PIDILITIND.NS:9.9%|DMART.NS:9.9%,CapitalGoods×2.0|ConsumerDiscretionary×2.0|Healthcare×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,2.0,1.255,0.3,0.3,0.432,0.3,0.3
2019-07-11,RL,930527.7,926924.48,-0.387,85.385,10,30.0,65.09,2573.6,6,10,"ASIANPAINT.NS,BHEL.NS,DLF.NS,GODREJPROP.NS,MPHASIS.NS,TCS.NS","ABB.NS,DABUR.NS,MARICO.NS,OBEROIRLTY.NS,PIDILITIND.NS,POWERGRID.NS",TCS.NS:8.4%|MPHASIS.NS:8.4%|DLF.NS:8.4%|GODREJPROP.NS:8.4%|BHEL.NS:6.1%,CapitalGoods×2.0|Healthcare×2.0|RealEstate×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,0.3,0.927,2.0,2.0,1.594,0.3,0.384,0.373,1.052,0.3
2019-08-08,RL,926924.48,921701.24,-0.564,84.34,13,3.46,77.43,2980.47,12,8,"ABB.NS,APOLLOHOSP.NS,BRITANNIA.NS,CUMMINSIND.NS,FORTIS.NS,GAIL.NS,ITC.NS,PERSISTENT.NS,PETRONET.NS,VOLTAS.NS","ADANIPORTS.NS,ASIANPAINT.NS,DLF.NS,DMART.NS,GODREJPROP.NS,NTPC.NS,TCS.NS",ABB.NS:7.4%|BHEL.NS:7.4%|CUMMINSIND.NS:7.4%|WHIRLPOOL.NS:7.4%|VOLTAS.NS:7.4%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.78,False,0.3,1.57,0.3,0.3,2.0,0.3,1.472,1.267,0.3,1.086,0.3,0.867,2.0,2.0,0.3
2019-09-05,RL,939368.63,937810.92,-0.166,87.562,16,0.0,22.94,1112.66,10,8,"DEEPAKNTR.NS,GODREJCP.NS,LT.NS,NESTLEIND.NS,TCS.NS","GAIL.NS,ITC.NS",MPHASIS.NS:8.0%|WHIRLPOOL.NS:8.0%|PERSISTENT.NS:8.0%|TCS.NS:8.0%|NESTLEIND.NS:8.0%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.69,False,0.3,1.356,0.3,0.3,2.0,0.3,1.584,1.488,0.3,1.516,0.3,1.056,2.0,2.0,0.3
2019-10-03,RL,963116.55,961826.92,-0.134,92.365,17,0.0,18.85,921.15,9,10,"ITC.NS,MARICO.NS,NAVINFLUOR.NS","GODREJCP.NS,PETRONET.NS",BRITANNIA.NS:8.0%|FORTIS.NS:8.0%|WHIRLPOOL.NS:7.9%|PERSISTENT.NS:7.9%|TCS.NS:7.9%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.66,False,0.3,0.3,0.3,0.3,2.0,0.3,1.521,2.0,0.3,2.0,0.3,1.779,2.0,2.0,0.3
2019-10-31,RL,1040676.04,1037825.2,-0.274,107.565,18,15.92,48.48,2036.17,9,15,"DMART.NS,HAVELLS.NS,INFY.NS,NTPC.NS,RELIANCE.NS,TECHM.NS,WIPRO.NS","ABB.NS,BHEL.NS,BRITANNIA.NS,MPHASIS.NS,PERSISTENT.NS,TCS.NS",RELIANCE.NS:8.0%|WIPRO.NS:8.0%|FORTIS.NS:7.8%|WHIRLPOOL.NS:7.7%|NESTLEIND.NS:7.7%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.82,False,0.3,1.584,0.3,0.3,2.0,0.3,1.404,1.191,0.3,0.923,0.3,0.746,2.0,2.0,0.3
2019-11-28,RL,1037825.2,1026558.41,-1.086,105.312,13,0.0,65.86,2762.0,11,13,"AARTIIND.NS,ABB.NS,BHEL.NS,COFORGE.NS,HCLTECH.NS,POWERGRID.NS","DEEPAKNTR.NS,DMART.NS,INFY.NS,ITC.NS,LT.NS,MARICO.NS,NAVINFLUOR.NS,NESTLEIND.NS,NTPC.NS,VOLTAS.NS,WHIRLPOOL.NS",AARTIIND.NS:9.4%|HAVELLS.NS:9.4%|RELIANCE.NS:9.4%|APOLLOHOSP.NS:9.4%|FORTIS.NS:9.4%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.62,False,0.3,0.456,0.3,0.3,2.0,0.3,1.451,2.0,0.3,2.0,0.3,1.501,2.0,2.0,0.3
2019-12-26,RL,1026558.41,1001315.56,-2.459,100.263,15,0.7,35.47,1789.65,9,10,"DABUR.NS,ITC.NS,MARICO.NS,NTPC.NS,PERSISTENT.NS,PIDILITIND.NS","ABB.NS,CUMMINSIND.NS,RELIANCE.NS,TECHM.NS",HAVELLS.NS:8.0%|FORTIS.NS:8.0%|AARTIIND.NS:8.0%|APOLLOHOSP.NS:8.0%|ITC.NS:8.0%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.66,False,0.3,0.3,0.3,0.3,2.0,0.3,1.526,2.0,0.3,2.0,0.3,1.722,2.0,2.0,0.3
2020-01-23,RL,1091049.18,1089904.36,-0.105,117.981,14,5.02,22.96,817.63,5,11,RELIANCE.NS,"FORTIS.NS,WIPRO.NS",HAVELLS.NS:8.1%|AARTIIND.NS:8.1%|APOLLOHOSP.NS:8.1%|ITC.NS:8.1%|DABUR.NS:8.1%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.81,False,0.3,1.582,0.3,0.3,2.0,0.3,1.413,1.251,0.3,0.968,0.3,0.845,2.0,2.0,0.3
2020-02-20,RL,1089904.36,1078303.31,-1.064,115.661,16,7.79,24.16,1304.64,13,6,"ABB.NS,BRITANNIA.NS,INFY.NS,LTIM.NS,TCS.NS","DABUR.NS,HCLTECH.NS,PIDILITIND.NS",PERSISTENT.NS:8.0%|MARICO.NS:8.0%|HAVELLS.NS:7.5%|AARTIIND.NS:7.5%|APOLLOHOSP.NS:7.5%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.82,False,0.3,1.58,0.3,0.3,2.0,0.3,1.399,1.254,0.3,0.966,0.3,0.826,2.0,2.0,0.3
2020-03-19,RL,1078303.31,794442.62,-26.325,58.889,14,12.0,48.11,1398.21,14,4,"COLPAL.NS,WHIRLPOOL.NS","INFY.NS,NTPC.NS,POWERGRID.NS,RELIANCE.NS",PERSISTENT.NS:7.7%|MARICO.NS:7.7%|COLPAL.NS:7.6%|WHIRLPOOL.NS:7.6%|HAVELLS.NS:7.2%,IT×2.0|Telecom×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.08,False,0.3,0.3,0.3,0.3,2.0,0.3,1.7,2.0,0.3,2.0,0.3,2.0,1.782,2.0,0.3
2020-04-16,RL,1050398.53,1048528.04,-0.178,109.706,13,15.0,62.52,1335.79,3,13,"ADANIPORTS.NS,POWERGRID.NS","AARTIIND.NS,ABB.NS,PERSISTENT.NS",COFORGE.NS:7.7%|WHIRLPOOL.NS:7.6%|HAVELLS.NS:7.6%|LTIM.NS:7.6%|COLPAL.NS:7.6%,IT×2.0|CapitalGoods×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.87,True,0.3,0.3,0.3,0.3,2.0,0.3,1.7,2.0,0.3,2.0,0.3,1.941,1.929,2.0,0.3
2020-05-14,RL,1091538.85,1086179.76,-0.491,117.236,12,12.0,79.21,3828.07,12,12,"DEEPAKNTR.NS,HCLTECH.NS,HINDUNILVR.NS,LT.NS,METROPOLIS.NS,NAVINFLUOR.NS,NESTLEIND.NS,NTPC.NS,PIDILITIND.NS,PIIND.NS,SIEMENS.NS","ADANIPORTS.NS,APOLLOHOSP.NS,BHEL.NS,BRITANNIA.NS,COFORGE.NS,COLPAL.NS,ITC.NS,LTIM.NS,MARICO.NS,POWERGRID.NS,TCS.NS,WHIRLPOOL.NS",SIEMENS.NS:7.3%|NTPC.NS:7.3%|LT.NS:7.3%|NAVINFLUOR.NS:7.3%|PIIND.NS:7.3%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.79,False,0.3,0.3,0.3,0.3,2.0,0.3,1.67,2.0,0.3,2.0,0.3,1.774,2.0,2.0,0.3
2020-06-11,RL,1137671.83,1136428.37,-0.109,127.286,16,0.0,20.33,888.27,8,9,"ASIANPAINT.NS,BPCL.NS,CUMMINSIND.NS,TCS.NS,VOLTAS.NS",NTPC.NS,NESTLEIND.NS:8.0%|HAVELLS.NS:8.0%|LT.NS:7.1%|SIEMENS.NS:7.1%|NAVINFLUOR.NS:7.1%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.78,False,0.3,1.602,0.3,0.3,2.0,0.3,1.494,1.271,0.3,1.057,0.3,0.904,2.0,2.0,0.3
2020-07-09,RL,1187514.84,1185356.06,-0.182,137.071,16,0.0,25.81,1541.98,6,15,"ALKYLAMINE.NS,DABUR.NS,MPHASIS.NS,NTPC.NS,POWERGRID.NS","BPCL.NS,NAVINFLUOR.NS,SIEMENS.NS,TCS.NS,VOLTAS.NS",NTPC.NS:8.0%|POWERGRID.NS:8.0%|DABUR.NS:8.0%|NESTLEIND.NS:7.7%|HAVELLS.NS:7.7%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.37,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,1.386,2.0,2.0,0.3
2020-08-06,RL,1249945.12,1247865.83,-0.166,149.573,15,0.0,23.44,1485.19,7,11,"ABB.NS,COLPAL.NS","DEEPAKNTR.NS,LT.NS,NESTLEIND.NS",ALKYLAMINE.NS:8.1%|ABB.NS:8.1%|COLPAL.NS:7.8%|NTPC.NS:7.7%|POWERGRID.NS:7.7%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2020-09-03,RL,1335978.41,1332425.77,-0.266,166.485,17,0.0,37.18,2537.58,12,11,"DEEPAKNTR.NS,DMART.NS,LTIM.NS,NAVINFLUOR.NS,PERSISTENT.NS,SIEMENS.NS,TITAN.NS,WIPRO.NS","ABB.NS,CUMMINSIND.NS,HINDUNILVR.NS,MPHASIS.NS,NTPC.NS,PIDILITIND.NS",WIPRO.NS:8.0%|NAVINFLUOR.NS:8.0%|HCLTECH.NS:8.0%|ALKYLAMINE.NS:7.7%|COLPAL.NS:7.4%,IT×2.0|FMCG×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,1.838,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2020-10-01,RL,1379892.53,1376819.15,-0.223,175.364,16,0.0,32.19,2195.3,10,11,"BHEL.NS,CUMMINSIND.NS,GODREJCP.NS,MARICO.NS","COLPAL.NS,HCLTECH.NS,SIEMENS.NS,TITAN.NS,WIPRO.NS",ALKYLAMINE.NS:8.0%|DEEPAKNTR.NS:8.0%|MARICO.NS:8.0%|GODREJCP.NS:8.0%|NAVINFLUOR.NS:7.5%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2020-10-29,RL,1390419.26,1389069.69,-0.097,177.814,15,12.0,18.42,963.88,7,10,BRITANNIA.NS,"ASIANPAINT.NS,DMART.NS",DABUR.NS:7.9%|POWERGRID.NS:7.9%|MARICO.NS:7.6%|GODREJCP.NS:7.6%|NAVINFLUOR.NS:7.2%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2020-11-26,RL,1495198.16,1492456.33,-0.183,198.491,16,0.0,28.74,1958.5,8,11,"AARTIIND.NS,FORTIS.NS,ITC.NS,WIPRO.NS","CUMMINSIND.NS,DABUR.NS,GODREJCP.NS",AARTIIND.NS:8.0%|ITC.NS:8.0%|PIIND.NS:8.0%|LTIM.NS:8.0%|NAVINFLUOR.NS:8.0%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2020-12-24,RL,1575118.18,1573575.45,-0.098,214.715,17,0.0,14.03,1101.97,5,13,"DABUR.NS,GODREJCP.NS",NAVINFLUOR.NS,AARTIIND.NS:8.0%|GODREJCP.NS:8.0%|ITC.NS:7.5%|PIIND.NS:7.5%|LTIM.NS:7.5%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2021-01-21,RL,1693266.62,1689776.01,-0.206,237.955,17,0.0,30.55,2493.27,10,12,"COLPAL.NS,CUMMINSIND.NS,HCLTECH.NS,HINDUNILVR.NS,VOLTAS.NS","DABUR.NS,HAVELLS.NS,ITC.NS,PERSISTENT.NS,POWERGRID.NS",DEEPAKNTR.NS:8.0%|VOLTAS.NS:8.0%|MARICO.NS:8.0%|COLPAL.NS:8.0%|AARTIIND.NS:7.6%,IT×2.0|FMCG×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,1.762,0.3,1.881,0.3,0.3,2.0,2.0,0.3
2021-02-18,RL,1729288.36,1725914.07,-0.195,245.183,16,0.0,28.98,2410.26,11,11,"DABUR.NS,PERSISTENT.NS,PIDILITIND.NS,POWERGRID.NS,WHIRLPOOL.NS","ALKYLAMINE.NS,BRITANNIA.NS,CUMMINSIND.NS,HCLTECH.NS,HINDUNILVR.NS,WIPRO.NS",MARICO.NS:8.0%|DABUR.NS:8.0%|WHIRLPOOL.NS:8.0%|DEEPAKNTR.NS:8.0%|AARTIIND.NS:8.0%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2021-03-18,RL,1742709.31,1740936.6,-0.102,248.187,15,0.0,13.25,1266.23,11,6,HINDUNILVR.NS,"BHEL.NS,VOLTAS.NS",FORTIS.NS:8.0%|COLPAL.NS:8.0%|PIDILITIND.NS:8.0%|MARICO.NS:7.9%|DABUR.NS:7.9%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2021-04-15,RL,1864181.2,1861509.61,-0.143,272.302,18,0.0,22.38,1908.2,8,13,"ALKEM.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,CUMMINSIND.NS,NAVINFLUOR.NS","MARICO.NS,PIIND.NS,POWERGRID.NS",CUMMINSIND.NS:8.1%|FORTIS.NS:8.0%|COLPAL.NS:8.0%|PIDILITIND.NS:8.0%|DABUR.NS:7.9%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.478,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2021-05-13,RL,1940682.82,1937339.33,-0.172,287.468,15,0.0,23.91,2388.24,10,10,"DMART.NS,MPHASIS.NS","ALKEM.NS,BHARTIARTL.NS,CIPLA.NS,GODREJCP.NS,WHIRLPOOL.NS",NAVINFLUOR.NS:8.1%|DEEPAKNTR.NS:8.1%|AARTIIND.NS:8.1%|LTIM.NS:8.1%|DABUR.NS:8.1%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,1.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2021-06-10,RL,2073979.87,2069469.73,-0.217,313.894,14,0.0,32.08,3221.49,5,14,"COFORGE.NS,INFY.NS,MARICO.NS,WIPRO.NS","BRITANNIA.NS,CUMMINSIND.NS,DMART.NS,LTIM.NS,PIDILITIND.NS",MARICO.NS:8.0%|INFY.NS:8.0%|WIPRO.NS:8.0%|NAVINFLUOR.NS:7.8%|DEEPAKNTR.NS:7.8%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.585,0.3,2.0,1.13,0.3,0.3,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2021-07-08,RL,2170616.47,2168285.37,-0.107,333.657,14,0.0,16.3,1665.1,7,9,"GODREJCP.NS,TVSMOTOR.NS","DABUR.NS,MPHASIS.NS",HINDUNILVR.NS:8.0%|PERSISTENT.NS:8.0%|DEEPAKNTR.NS:8.0%|COFORGE.NS:8.0%|GODREJCP.NS:8.0%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.554,0.3,2.0,1.073,0.3,0.3,0.3,2.0,0.3,1.911,2.0,2.0,0.3
2021-08-05,RL,2239163.12,2237417.36,-0.078,347.483,17,0.0,10.79,1246.99,9,9,"ALKEM.NS,EICHERMOT.NS,ITC.NS,SUNPHARMA.NS",HINDUNILVR.NS,PERSISTENT.NS:7.7%|DEEPAKNTR.NS:7.7%|COFORGE.NS:7.7%|GODREJCP.NS:7.7%|MARICO.NS:7.3%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.492,0.3,2.0,0.882,0.3,0.3,0.3,2.0,0.3,1.537,2.0,2.0,0.3
2021-09-02,RL,2373475.71,2371613.27,-0.078,374.323,17,0.0,11.0,1330.27,7,11,MAXHEALTH.NS,PERSISTENT.NS,COFORGE.NS:8.0%|INFY.NS:8.0%|DEEPAKNTR.NS:7.5%|GODREJCP.NS:7.5%|MARICO.NS:7.1%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.59,0.3,2.0,1.163,0.3,0.3,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2021-09-30,RL,2371613.27,2344615.78,-1.138,368.923,16,0.0,19.12,1955.7,10,9,"NESTLEIND.NS,TCS.NS","ALKEM.NS,MARICO.NS,SUNPHARMA.NS",NAVINFLUOR.NS:8.1%|AARTIIND.NS:8.1%|GODREJCP.NS:8.1%|NESTLEIND.NS:8.1%|MAXHEALTH.NS:8.1%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.527,0.3,2.0,0.994,0.3,0.3,0.3,2.0,0.3,1.64,2.0,2.0,0.3
2021-10-28,RL,2344615.78,2312459.29,-1.372,362.492,15,0.0,28.08,3461.52,12,7,"APOLLOHOSP.NS,PERSISTENT.NS,PIIND.NS","GODREJCP.NS,INFY.NS,TCS.NS,WIPRO.NS",NAVINFLUOR.NS:8.1%|AARTIIND.NS:8.1%|NESTLEIND.NS:8.1%|MAXHEALTH.NS:8.1%|METROPOLIS.NS:8.0%,IT×2.0|FMCG×2.0|Healthcare×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.557,0.3,2.0,1.082,0.3,0.3,0.3,2.0,0.3,1.788,2.0,2.0,0.3
2021-11-25,RL,2474968.04,2474068.14,-0.036,394.814,14,0.0,9.08,642.67,4,11,,ITC.NS,NAVINFLUOR.NS:8.1%|AARTIIND.NS:8.1%|NESTLEIND.NS:8.1%|MAXHEALTH.NS:8.1%|METROPOLIS.NS:8.0%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.617,0.3,2.0,1.33,0.3,0.3,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2021-12-23,RL,2527262.07,2523184.3,-0.161,404.637,17,0.0,24.33,2912.77,10,10,"ALKEM.NS,CUMMINSIND.NS,HEROMOTOCO.NS,HINDUNILVR.NS,MARUTI.NS,POWERGRID.NS","AARTIIND.NS,EICHERMOT.NS,TVSMOTOR.NS",PERSISTENT.NS:8.0%|COFORGE.NS:8.0%|CUMMINSIND.NS:8.0%|NESTLEIND.NS:7.6%|MAXHEALTH.NS:7.6%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.517,0.3,2.0,1.852,0.3,1.626,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2022-01-20,RL,2523184.3,2479059.69,-1.749,395.812,18,0.0,27.61,3402.16,11,11,"ABB.NS,DABUR.NS,GODREJCP.NS,HCLTECH.NS,TVSMOTOR.NS","COLPAL.NS,HEROMOTOCO.NS,NAVINFLUOR.NS,NESTLEIND.NS",METROPOLIS.NS:8.0%|MAXHEALTH.NS:8.0%|DABUR.NS:8.0%|GODREJCP.NS:8.0%|PERSISTENT.NS:7.9%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.62,0.3,2.0,1.51,0.3,0.777,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2022-02-17,RL,2479059.69,2357036.52,-4.922,371.407,19,0.0,11.24,1368.22,13,6,LTIM.NS,,METROPOLIS.NS:8.1%|MAXHEALTH.NS:8.1%|DABUR.NS:8.1%|PERSISTENT.NS:7.9%|COFORGE.NS:7.9%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.433,0.3,2.0,1.995,1.044,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2022-03-17,RL,2505729.62,2502465.79,-0.13,400.493,17,0.0,25.64,2331.2,7,14,"ASHOKLEY.NS,MARICO.NS","COFORGE.NS,GODREJCP.NS,HINDUNILVR.NS,POWERGRID.NS",PERSISTENT.NS:8.3%|CUMMINSIND.NS:8.3%|METROPOLIS.NS:8.0%|MAXHEALTH.NS:8.0%|DABUR.NS:8.0%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.522,0.3,2.0,1.823,0.3,1.558,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2022-04-14,RL,2603405.17,2602224.54,-0.045,420.445,19,0.0,6.69,843.34,10,9,"AARTIIND.NS,MPHASIS.NS",,METROPOLIS.NS:8.0%|ASHOKLEY.NS:8.0%|PERSISTENT.NS:7.8%|CUMMINSIND.NS:7.8%|DABUR.NS:7.5%,IT×2.0|FMCG×2.0|Telecom×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,1.5,False,0.3,0.3,0.567,0.3,2.0,1.791,0.3,1.361,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2022-05-12,RL,2602224.54,2278700.07,-12.433,355.74,17,12.0,39.2,4313.94,14,11,"BHEL.NS,COFORGE.NS,DMART.NS,NAVINFLUOR.NS,POWERGRID.NS,VOLTAS.NS","ABB.NS,ALKEM.NS,ASHOKLEY.NS,FORTIS.NS,MARUTI.NS,MPHASIS.NS,PERSISTENT.NS,TVSMOTOR.NS",DABUR.NS:7.6%|DMART.NS:7.6%|HCLTECH.NS:7.6%|POWERGRID.NS:7.6%|METROPOLIS.NS:7.3%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,1.415,2.0,2.0,0.3
2022-06-09,RL,2278700.07,2273347.06,-0.235,354.669,18,10.0,31.22,2967.54,8,14,"ALKYLAMINE.NS,ASIANPAINT.NS,COLPAL.NS,NESTLEIND.NS,TITAN.NS","AARTIIND.NS,DABUR.NS,LTIM.NS,PIIND.NS",CUMMINSIND.NS:7.7%|DMART.NS:7.6%|POWERGRID.NS:7.6%|HCLTECH.NS:7.6%|COLPAL.NS:7.6%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,1.782,0.3,0.3,2.0,0.3,2.0,2.0,0.548,2.0,0.3,0.3,2.0,2.0,0.3
2022-07-07,RL,2291020.98,2288379.5,-0.115,357.676,20,10.0,16.75,1886.75,8,14,"ABB.NS,LTIM.NS,MPHASIS.NS,PERSISTENT.NS","BHEL.NS,HCLTECH.NS",LTIM.NS:7.6%|CUMMINSIND.NS:7.3%|DMART.NS:7.2%|POWERGRID.NS:7.2%|COLPAL.NS:7.2%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,1.546,2.0,2.0,0.3
