ticker,feature,first_date,last_date,n_obs,pct_missing,longest_null_streak
TECHM.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TECHM.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
TECHM.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
TECHM.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TECHM.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
TECHM.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
TITAN.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TITAN.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TITAN.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
TITAN.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
TITAN.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TITAN.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
TITAN.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
TORNTPHARM.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TORNTPHARM.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TORNTPHARM.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
TORNTPHARM.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
TORNTPHARM.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TORNTPHARM.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
TORNTPHARM.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
TVSMOTOR.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TVSMOTOR.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TVSMOTOR.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
TVSMOTOR.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
TVSMOTOR.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
TVSMOTOR.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
TVSMOTOR.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ULTRACEMCO.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ULTRACEMCO.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ULTRACEMCO.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
ULTRACEMCO.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
ULTRACEMCO.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ULTRACEMCO.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ULTRACEMCO.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
VEDL.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
VEDL.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
VEDL.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
VEDL.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
VEDL.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
VEDL.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
VEDL.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
VOLTAS.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
VOLTAS.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
VOLTAS.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
VOLTAS.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
VOLTAS.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
VOLTAS.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
VOLTAS.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
WHIRLPOOL.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
WHIRLPOOL.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
WHIRLPOOL.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
WHIRLPOOL.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
WHIRLPOOL.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
WHIRLPOOL.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
WHIRLPOOL.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
WIPRO.NS,rev_growth_yoy,2024-05-31,2026-04-17,490,86.9,3241
WIPRO.NS,profit_growth_yoy,2024-05-31,2026-04-17,490,86.9,3241
WIPRO.NS,opm_level,2023-05-31,2026-04-17,752,79.8,2979
WIPRO.NS,opm_change_yoy,2024-05-31,2026-04-17,490,86.9,3241
WIPRO.NS,eps_growth_yoy,2024-05-31,2026-04-17,490,86.9,3241
WIPRO.NS,rev_vs_trend,2023-11-15,2026-04-17,632,83.1,3099
WIPRO.NS,profit_vs_trend,2023-11-15,2026-04-17,632,83.1,3099
