date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_Energy,tilt_Pharma,tilt_FinancialServices,tilt_Healthcare,tilt_Automobiles,tilt_ConsumerDiscretionary,tilt_CapitalGoods,tilt_RealEstate,tilt_Chemicals,tilt_Metals,tilt_Telecom,tilt_FMCG,tilt_IT,tilt_Cement
2024-01-18,RL,2797468.43,2794098.74,-0.12,458.82,14,25.15,16.05,2406.9,8,9,"DLF.NS,DRREDDY.NS","AXISBANK.NS,EICHERMOT.NS,TECHM.NS",ALKYLAMINE.NS:8.0%|ALKEM.NS:8.0%|DLF.NS:8.0%|INFY.NS:7.7%|WIPRO.NS:7.7%,IT×2.0|Banking×2.0|Automobiles×2.0,FinancialServices×0.3|FMCG×0.3|Metals×0.3,1.5,False,2.0,1.546,2.0,0.3,0.3,2.0,0.3,0.3,1.866,2.0,0.3,2.0,0.3,2.0,2.0
2024-02-15,RL,2828578.22,2826534.08,-0.072,465.307,14,25.0,8.84,1460.13,8,8,"BIOCON.NS,SUNPHARMA.NS","AARTIIND.NS,ICICIBANK.NS",INFY.NS:8.0%|BIOCON.NS:8.0%|ALKYLAMINE.NS:7.8%|ALKEM.NS:7.8%|DLF.NS:7.8%,IT×2.0|Banking×2.0|Automobiles×2.0,FinancialServices×0.3|FMCG×0.3|Metals×0.3,1.5,False,2.0,0.625,2.0,0.3,0.3,2.0,0.3,0.3,1.846,2.0,0.3,2.0,0.3,2.0,2.0
2024-03-14,RL,2826534.08,2768608.45,-2.049,453.722,11,25.02,30.24,4050.88,10,7,"AMBUJACEM.NS,BAJAJ-AUTO.NS,BANDHANBNK.NS","ALKYLAMINE.NS,INFY.NS,NAVINFLUOR.NS,PIIND.NS,SUNPHARMA.NS,WIPRO.NS",BAJAJ-AUTO.NS:8.0%|OBEROIRLTY.NS:8.0%|BRIGADE.NS:8.0%|BANDHANBNK.NS:8.0%|BIOCON.NS:7.9%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|FMCG×0.3,1.5,False,2.0,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0
2024-04-11,RL,2931786.98,2930564.25,-0.042,486.113,11,24.81,7.87,873.23,2,10,FEDERALBNK.NS,DRREDDY.NS,BAJAJ-AUTO.NS:8.1%|OBEROIRLTY.NS:8.1%|BRIGADE.NS:8.1%|BANDHANBNK.NS:8.1%|BIOCON.NS:8.0%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Metals×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.457,0.3,2.0
2024-05-09,RL,2974948.51,2973357.38,-0.053,494.671,11,24.95,7.87,1136.57,5,7,IOC.NS,AMBUJACEM.NS,IOC.NS:8.0%|BAJAJ-AUTO.NS:7.6%|OBEROIRLTY.NS:7.6%|BRIGADE.NS:7.6%|BANDHANBNK.NS:7.6%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|FMCG×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0
2024-06-06,RL,3229588.72,3213317.43,-0.504,542.663,10,11.87,74.3,11622.47,10,10,"BHARTIARTL.NS,CHOLAFIN.NS,DEEPAKNTR.NS,FORTIS.NS,HDFCLIFE.NS,INDUSTOWER.NS,MAXHEALTH.NS,MUTHOOTFIN.NS,SBILIFE.NS","ALKEM.NS,BAJAJ-AUTO.NS,BANDHANBNK.NS,BIOCON.NS,BRIGADE.NS,FEDERALBNK.NS,IOC.NS,M&M.NS,OBEROIRLTY.NS,PRESTIGE.NS",DEEPAKNTR.NS:10.8%|MAXHEALTH.NS:10.8%|FORTIS.NS:10.8%|DLF.NS:10.8%|BHARTIARTL.NS:10.8%,FinancialServices×2.0|Healthcare×2.0|RealEstate×2.0,IT×0.3|Banking×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,2.0,2.0,0.3,0.3,0.3,2.0,1.193,0.3,1.78,0.3,0.3,1.467
2024-07-04,RL,3437721.68,3422143.28,-0.453,584.429,14,30.0,72.16,11127.01,12,10,"ACC.NS,ASHOKLEY.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,COLPAL.NS,GRASIM.NS,IDFCFIRSTB.NS,INDUSINDBK.NS,KOTAKBANK.NS,OBEROIRLTY.NS,TORNTPHARM.NS,ULTRACEMCO.NS","CHOLAFIN.NS,DEEPAKNTR.NS,DLF.NS,FORTIS.NS,HDFCLIFE.NS,MAXHEALTH.NS,MUTHOOTFIN.NS,SBILIFE.NS",ASHOKLEY.NS:5.0%|BAJAJ-AUTO.NS:5.0%|IDFCFIRSTB.NS:5.0%|INDUSINDBK.NS:5.0%|KOTAKBANK.NS:5.0%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Metals×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.888,0.3,2.0
2024-08-01,RL,3495648.83,3490670.76,-0.142,598.134,15,24.92,23.04,3555.94,7,11,"AUROPHARMA.NS,BPCL.NS,CIPLA.NS,DIVISLAB.NS","KOTAKBANK.NS,OBEROIRLTY.NS,TORNTPHARM.NS",DIVISLAB.NS:8.0%|AUROPHARMA.NS:8.0%|IDFCFIRSTB.NS:8.0%|BAJAJ-AUTO.NS:4.7%|ASHOKLEY.NS:4.7%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Metals×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.896,0.3,2.0
2024-08-29,RL,3546328.74,3544311.47,-0.057,608.862,15,25.09,7.32,1440.9,6,10,DRREDDY.NS,INDUSINDBK.NS,BAJAJ-AUTO.NS:8.0%|GRASIM.NS:8.0%|DIVISLAB.NS:7.8%|AUROPHARMA.NS:7.8%|IDFCFIRSTB.NS:7.8%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Metals×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.678,0.3,2.0
2024-09-26,RL,3647568.8,3644911.47,-0.073,628.982,15,25.02,9.47,1898.05,6,10,BANDHANBNK.NS,DIVISLAB.NS,BANDHANBNK.NS:8.0%|BAJAJ-AUTO.NS:7.9%|GRASIM.NS:7.9%|AUROPHARMA.NS:7.7%|IDFCFIRSTB.NS:7.7%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Metals×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.521,0.3,2.0
2024-10-24,RL,3644911.47,3389474.84,-7.008,577.895,6,30.0,58.75,9798.39,6,12,"DLF.NS,M&M.NS,PRESTIGE.NS","ASHOKLEY.NS,AUROPHARMA.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COLPAL.NS,DRREDDY.NS,GRASIM.NS,IDFCFIRSTB.NS,INDUSTOWER.NS",BAJAJ-AUTO.NS:11.7%|M&M.NS:11.7%|ULTRACEMCO.NS:11.7%|ACC.NS:11.7%|DLF.NS:11.7%,Automobiles×2.0|Cement×2.0|RealEstate×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,0.3,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3,1.299,0.3,0.3,2.0
2024-11-21,RL,3389474.84,3278520.51,-3.273,555.704,10,0.0,103.38,14628.41,10,6,"ADANIPORTS.NS,BAJAJFINSV.NS,CHOLAFIN.NS,DEEPAKNTR.NS,FORTIS.NS,LT.NS,MAXHEALTH.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,SBILIFE.NS","ACC.NS,BAJAJ-AUTO.NS,DLF.NS,M&M.NS,PRESTIGE.NS,ULTRACEMCO.NS",ADANIPORTS.NS:12.2%|LT.NS:12.2%|NAVINFLUOR.NS:12.2%|DEEPAKNTR.NS:12.2%|MAXHEALTH.NS:12.2%,FinancialServices×2.0|Healthcare×2.0|Chemicals×2.0,IT×0.3|Banking×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,2.0,2.0,0.3,0.3,0.785,0.449,2.0,0.3,1.004,0.3,0.3,0.3
2024-12-19,RL,3569584.39,3549061.65,-0.575,609.812,6,30.0,103.38,14658.19,6,10,"ASHOKLEY.NS,BHARTIARTL.NS,EICHERMOT.NS,GRASIM.NS,HEROMOTOCO.NS,ULTRACEMCO.NS","ADANIPORTS.NS,BAJAJFINSV.NS,CHOLAFIN.NS,DEEPAKNTR.NS,FORTIS.NS,LT.NS,MAXHEALTH.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,SBILIFE.NS",ULTRACEMCO.NS:13.5%|GRASIM.NS:13.5%|BHARTIARTL.NS:13.5%|EICHERMOT.NS:9.8%|HEROMOTOCO.NS:9.8%,Automobiles×2.0|Cement×2.0|RealEstate×2.0,IT×0.3|Banking×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,0.343,0.3,2.0,0.3,0.3,2.0,0.3,0.3,1.29,0.3,0.3,2.0
2025-01-16,RL,3549061.65,3450290.23,-2.783,590.058,10,30.0,56.33,9029.58,8,6,"FORTIS.NS,GODREJPROP.NS,INDUSTOWER.NS,LICHSGFIN.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,PRESTIGE.NS,SBILIFE.NS","ASHOKLEY.NS,EICHERMOT.NS,GRASIM.NS,HEROMOTOCO.NS",ULTRACEMCO.NS:7.6%|NAVINFLUOR.NS:7.6%|FORTIS.NS:7.6%|GODREJPROP.NS:7.6%|PRESTIGE.NS:7.6%,Cement×2.0|RealEstate×2.0|FinancialServices×1.1,IT×0.3|Banking×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,1.147,0.811,0.3,0.3,0.3,2.0,0.778,0.3,1.106,0.3,0.3,2.0
2025-02-13,RL,3450290.23,3389510.89,-1.762,577.902,13,0.0,101.79,14738.73,13,10,"ABB.NS,ADANIPORTS.NS,COFORGE.NS,GODREJCP.NS,LT.NS,MARICO.NS,MPHASIS.NS,PERSISTENT.NS,POWERGRID.NS,SIEMENS.NS,TCS.NS,WHIRLPOOL.NS,WIPRO.NS","BHARTIARTL.NS,FORTIS.NS,GODREJPROP.NS,INDUSTOWER.NS,LICHSGFIN.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,PRESTIGE.NS,SBILIFE.NS,ULTRACEMCO.NS",WHIRLPOOL.NS:13.2%|MARICO.NS:13.2%|GODREJCP.NS:13.2%|POWERGRID.NS:6.0%|LT.NS:6.0%,CapitalGoods×2.0|ConsumerDiscretionary×2.0|FinancialServices×1.9,Banking×0.3|Automobiles×0.3|Pharma×0.3,0.5,False,0.3,0.401,0.3,1.945,0.638,0.3,2.0,2.0,0.3,0.3,0.3,0.3,1.438,1.048,0.3
2025-03-13,RL,3389510.89,3234890.22,-4.562,546.978,11,0.0,59.52,9250.53,7,11,"BHEL.NS,COLPAL.NS,DEEPAKNTR.NS,FORTIS.NS,PIIND.NS","COFORGE.NS,LT.NS,MPHASIS.NS,PERSISTENT.NS,TCS.NS,WHIRLPOOL.NS,WIPRO.NS",PIIND.NS:13.6%|DEEPAKNTR.NS:13.6%|FORTIS.NS:13.6%|GODREJCP.NS:9.9%|COLPAL.NS:9.9%,FinancialServices×2.0|CapitalGoods×2.0|ConsumerDiscretionary×2.0,IT×0.3|Banking×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,2.0,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,1.915,0.3,0.3
2025-04-10,RL,3550315.07,3534904.89,-0.434,606.981,16,30.0,84.82,11006.36,11,11,"ALKEM.NS,BIOCON.NS,COFORGE.NS,HCLTECH.NS,ITC.NS,LT.NS,LTIM.NS,MPHASIS.NS,SUNPHARMA.NS,TORNTPHARM.NS,WIPRO.NS","BHEL.NS,COLPAL.NS,DEEPAKNTR.NS,FORTIS.NS,MARICO.NS,PIIND.NS",GODREJCP.NS:6.7%|ITC.NS:6.7%|ALKEM.NS:4.7%|BIOCON.NS:4.7%|SUNPHARMA.NS:4.7%,IT×2.0|ConsumerDiscretionary×1.9|CapitalGoods×1.9,Banking×0.3|Energy×0.3|Metals×0.3,0.5,False,0.3,0.3,1.574,0.563,0.3,0.678,1.893,1.851,0.3,0.814,0.3,0.3,1.344,2.0,0.3
2025-05-08,RL,3702714.99,3694586.55,-0.22,638.917,15,25.03,34.98,5806.18,8,13,"DEEPAKNTR.NS,MARUTI.NS,PIDILITIND.NS,TITAN.NS,WHIRLPOOL.NS","ABB.NS,ALKEM.NS,HCLTECH.NS,ITC.NS,TORNTPHARM.NS,WIPRO.NS",WHIRLPOOL.NS:8.0%|PIDILITIND.NS:8.0%|MARUTI.NS:8.0%|COFORGE.NS:7.7%|POWERGRID.NS:7.2%,IT×2.0|ConsumerDiscretionary×1.9|Pharma×1.8,Banking×0.3|Metals×0.3|Telecom×0.3,0.5,False,0.3,0.615,1.795,0.414,0.3,1.124,1.877,1.473,0.3,0.848,0.3,0.3,1.259,2.0,0.3
2025-06-05,RL,3790448.61,3779625.86,-0.286,655.925,13,28.35,40.79,7730.46,11,11,"ACC.NS,AMBUJACEM.NS,ICICIBANK.NS,JSWSTEEL.NS,M&M.NS,PERSISTENT.NS,WIPRO.NS","ADANIPORTS.NS,DEEPAKNTR.NS,LT.NS,MPHASIS.NS,PIDILITIND.NS,POWERGRID.NS,SIEMENS.NS,TITAN.NS,WHIRLPOOL.NS",AMBUJACEM.NS:8.0%|ACC.NS:8.0%|PERSISTENT.NS:8.0%|MARUTI.NS:7.7%|COFORGE.NS:7.3%,IT×2.0|Banking×2.0|Automobiles×2.0,FinancialServices×0.3|CapitalGoods×0.3|ConsumerDiscretionary×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,0.3,0.3,1.544,2.0,0.975,2.0,2.0
2025-07-03,RL,3899023.6,3896268.19,-0.071,679.254,13,25.19,10.41,1968.19,5,10,"ASHOKLEY.NS,GRASIM.NS","BIOCON.NS,LTIM.NS",ASHOKLEY.NS:8.1%|AMBUJACEM.NS:7.9%|ACC.NS:7.9%|PERSISTENT.NS:7.9%|MARUTI.NS:7.5%,IT×2.0|Banking×2.0|Automobiles×2.0,FinancialServices×0.3|CapitalGoods×0.3|ConsumerDiscretionary×0.3,1.5,False,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,0.3,0.3,1.52,2.0,0.966,2.0,2.0
2025-07-31,RL,3896268.19,3820813.63,-1.937,664.163,14,30.07,11.71,2374.74,9,7,"ALKEM.NS,DABUR.NS,TECHM.NS","ICICIBANK.NS,JSWSTEEL.NS",ASHOKLEY.NS:7.8%|AMBUJACEM.NS:7.7%|ACC.NS:7.7%|PERSISTENT.NS:7.7%|COFORGE.NS:7.0%,IT×2.0|Automobiles×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|Metals×0.3,0.5,False,0.3,1.39,2.0,0.3,0.3,2.0,0.944,0.3,0.3,0.388,0.3,1.994,1.197,2.0,0.487
2025-08-28,RL,3871894.72,3849629.01,-0.575,669.926,11,0.0,96.07,15904.82,11,13,"ADANIPORTS.NS,BHEL.NS,CUMMINSIND.NS,DEEPAKNTR.NS,LICHSGFIN.NS,METROPOLIS.NS,POWERGRID.NS,SIEMENS.NS,VOLTAS.NS,WHIRLPOOL.NS","ACC.NS,ALKEM.NS,AMBUJACEM.NS,ASHOKLEY.NS,COFORGE.NS,GODREJCP.NS,GRASIM.NS,M&M.NS,MARUTI.NS,PERSISTENT.NS,SUNPHARMA.NS,TECHM.NS,WIPRO.NS",DEEPAKNTR.NS:12.2%|VOLTAS.NS:12.2%|WHIRLPOOL.NS:12.2%|DABUR.NS:12.2%|LICHSGFIN.NS:12.2%,FinancialServices×2.0|CapitalGoods×2.0|ConsumerDiscretionary×2.0,IT×0.3|Banking×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,2.0,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,1.746,0.3,0.3
2025-09-25,RL,3892102.75,3881924.39,-0.262,676.385,12,28.58,51.7,7269.46,6,10,"BIOCON.NS,COFORGE.NS,PERSISTENT.NS,TECHM.NS,TITAN.NS","BHEL.NS,DEEPAKNTR.NS,METROPOLIS.NS,POWERGRID.NS",DABUR.NS:8.0%|LICHSGFIN.NS:8.0%|VOLTAS.NS:8.0%|WHIRLPOOL.NS:8.0%|COFORGE.NS:8.0%,CapitalGoods×2.0|ConsumerDiscretionary×2.0|FinancialServices×1.4,Banking×0.3|Automobiles×0.3|Energy×0.3,0.5,False,0.3,0.3,0.733,1.36,0.3,0.3,2.0,2.0,0.3,0.3,0.3,0.3,1.172,1.346,0.3
2025-10-23,RL,4017598.09,3999915.57,-0.44,699.983,11,0.0,76.31,12631.08,10,10,"ALKYLAMINE.NS,ASIANPAINT.NS,BAJAJFINSV.NS,BHEL.NS,COLPAL.NS,HDFCLIFE.NS,LT.NS,NESTLEIND.NS","BIOCON.NS,COFORGE.NS,CUMMINSIND.NS,DABUR.NS,PERSISTENT.NS,SIEMENS.NS,TECHM.NS,TITAN.NS,VOLTAS.NS",ALKYLAMINE.NS:10.7%|ASIANPAINT.NS:10.7%|WHIRLPOOL.NS:10.7%|COLPAL.NS:10.7%|NESTLEIND.NS:10.7%,FinancialServices×2.0|CapitalGoods×2.0|ConsumerDiscretionary×2.0,IT×0.3|Banking×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,2.0,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,1.669,0.3,0.3
2025-11-20,RL,4025595.58,4016737.85,-0.22,703.348,13,25.0,42.58,6326.3,5,11,"HCLTECH.NS,M&M.NS,PERSISTENT.NS,TCS.NS,TECHM.NS","BAJAJFINSV.NS,HDFCLIFE.NS,LICHSGFIN.NS",ASIANPAINT.NS:8.0%|NESTLEIND.NS:8.0%|COLPAL.NS:8.0%|WHIRLPOOL.NS:8.0%|HCLTECH.NS:8.0%,IT×2.0|Automobiles×2.0|Pharma×1.9,Banking×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,0.3,0.3,1.866,0.3,0.3,2.0,1.641,0.855,0.3,0.856,0.3,0.85,1.281,2.0,0.3
2025-12-18,RL,4016737.85,3889908.35,-3.158,677.982,14,25.0,28.0,5222.2,12,5,"BIOCON.NS,DMART.NS,LICHSGFIN.NS,SUNPHARMA.NS","ADANIPORTS.NS,HCLTECH.NS,M&M.NS",BIOCON.NS:8.0%|NESTLEIND.NS:8.0%|COLPAL.NS:8.0%|PERSISTENT.NS:7.6%|LT.NS:7.5%,CapitalGoods×2.0|ConsumerDiscretionary×2.0|IT×1.8,Banking×0.3|Automobiles×0.3|Energy×0.3,0.5,False,0.3,0.3,1.154,0.87,0.3,0.3,2.0,2.0,0.3,0.496,0.3,0.3,1.098,1.769,0.3
2026-01-15,RL,3889908.35,3834491.93,-1.425,666.898,8,30.0,72.1,13155.12,8,13,"BPCL.NS,IOC.NS,M&M.NS,MGL.NS,NAVINFLUOR.NS,RELIANCE.NS,ULTRACEMCO.NS","ASIANPAINT.NS,BHEL.NS,BIOCON.NS,COLPAL.NS,DMART.NS,LICHSGFIN.NS,LT.NS,NESTLEIND.NS,PERSISTENT.NS,SUNPHARMA.NS,TCS.NS,TECHM.NS,WHIRLPOOL.NS",M&M.NS:11.3%|ULTRACEMCO.NS:11.3%|ALKYLAMINE.NS:11.3%|NAVINFLUOR.NS:11.3%|IOC.NS:6.2%,Automobiles×2.0|Cement×2.0|Chemicals×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,1.792,0.3,0.3,0.3,2.0,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,2.0
2026-02-12,RL,3940161.57,3932268.11,-0.2,686.454,8,30.0,29.97,5638.08,5,6,"GAIL.NS,MARUTI.NS,SHREECEM.NS","ALKYLAMINE.NS,BPCL.NS,MGL.NS",MARUTI.NS:9.7%|M&M.NS:9.7%|SHREECEM.NS:9.7%|ULTRACEMCO.NS:9.7%|NAVINFLUOR.NS:9.7%,Automobiles×2.0|Cement×2.0|Chemicals×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,1.765,0.3,0.3,0.3,2.0,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,2.0
2026-03-12,RL,3932268.11,3643758.9,-7.337,628.752,11,25.0,19.98,2213.78,5,6,"BAJAJ-AUTO.NS,FORTIS.NS,METROPOLIS.NS",,SHREECEM.NS:8.0%|NAVINFLUOR.NS:8.0%|ULTRACEMCO.NS:8.0%|MARUTI.NS:8.0%|M&M.NS:8.0%,Automobiles×2.0|Cement×2.0|Chemicals×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,1.966,0.3,0.3,1.192,2.0,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,2.0
