date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_Energy,tilt_Pharma,tilt_FinancialServices,tilt_Healthcare,tilt_Automobiles,tilt_ConsumerDiscretionary,tilt_CapitalGoods,tilt_RealEstate,tilt_Chemicals,tilt_Metals,tilt_Telecom,tilt_FMCG,tilt_IT,tilt_Cement
2021-05-13,RL,1981800.64,1970765.79,-0.557,294.153,8,0.0,79.23,7882.05,8,14,"HDFCBANK.NS,HINDUNILVR.NS,INDUSINDBK.NS,PIDILITIND.NS,TVSMOTOR.NS","AARTIIND.NS,ALKEM.NS,AXISBANK.NS,BANDHANBNK.NS,BRITANNIA.NS,CIPLA.NS,COLPAL.NS,CUMMINSIND.NS,DEEPAKNTR.NS,FEDERALBNK.NS,FORTIS.NS,METROPOLIS.NS,NAVINFLUOR.NS,SAIL.NS",TVSMOTOR.NS:16.2%|PIDILITIND.NS:16.2%|HINDUNILVR.NS:16.2%|DABUR.NS:16.2%|HDFCBANK.NS:8.8%,Banking×2.0|Automobiles×2.0|ConsumerDiscretionary×2.0,IT×0.3|FinancialServices×0.3|Pharma×0.3,0.5,False,2.0,0.3,0.3,0.3,0.3,2.0,2.0,0.3,0.3,0.3,0.3,0.3,0.885,0.3,0.3
2021-06-10,RL,2097850.3,2087809.01,-0.479,317.562,12,0.0,69.11,7172.32,9,8,"AXISBANK.NS,COALINDIA.NS,HINDALCO.NS,MARICO.NS,NMDC.NS,SAIL.NS,SBIN.NS,VEDL.NS,WHIRLPOOL.NS","DABUR.NS,HINDUNILVR.NS,INDUSINDBK.NS,KOTAKBANK.NS,TVSMOTOR.NS",WHIRLPOOL.NS:13.6%|PIDILITIND.NS:13.6%|MARICO.NS:13.6%|SBIN.NS:7.4%|AXISBANK.NS:7.4%,Banking×2.0|FinancialServices×2.0|Automobiles×2.0,IT×0.3|Pharma×0.3|Energy×0.3,0.5,False,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.3,0.3,0.3,0.574,0.3,1.089,0.3,0.3
2021-07-08,RL,2110624.62,2097532.55,-0.62,319.507,15,0.0,91.41,9351.54,14,12,"AARTIIND.NS,ABB.NS,ASHOKLEY.NS,ASIANPAINT.NS,CUMMINSIND.NS,DEEPAKNTR.NS,FORTIS.NS,GODREJCP.NS,HEROMOTOCO.NS,HINDUNILVR.NS,M&M.NS,NTPC.NS,POWERGRID.NS,TVSMOTOR.NS","AXISBANK.NS,COALINDIA.NS,HDFCBANK.NS,HINDALCO.NS,ICICIBANK.NS,MARICO.NS,NMDC.NS,PIDILITIND.NS,SAIL.NS,SBIN.NS,VEDL.NS",DEEPAKNTR.NS:8.2%|AARTIIND.NS:8.2%|ASIANPAINT.NS:8.2%|WHIRLPOOL.NS:8.2%|HINDUNILVR.NS:8.2%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,1.428,0.3,2.0,0.3,0.3,1.157,0.3,0.3
2021-08-05,RL,2124679.32,2113789.8,-0.513,322.758,10,0.0,72.62,7778.21,10,11,"CHOLAFIN.NS,COLPAL.NS,EICHERMOT.NS,INDUSINDBK.NS,ITC.NS,MARICO.NS","AARTIIND.NS,ABB.NS,ASHOKLEY.NS,CUMMINSIND.NS,DEEPAKNTR.NS,FORTIS.NS,GODREJCP.NS,HINDUNILVR.NS,M&M.NS,NTPC.NS,POWERGRID.NS",INDUSINDBK.NS:11.9%|WHIRLPOOL.NS:11.9%|ASIANPAINT.NS:11.9%|CHOLAFIN.NS:11.9%|TVSMOTOR.NS:8.7%,Banking×2.0|FinancialServices×2.0|Automobiles×2.0,IT×0.3|Pharma×0.3|Energy×0.3,0.5,False,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.3,0.3,0.3,0.3,0.3,0.892,0.3,0.3
2021-09-02,RL,2163422.61,2157067.46,-0.294,331.413,12,0.0,41.31,4539.37,9,7,"COALINDIA.NS,HDFCBANK.NS,HINDALCO.NS,JSWSTEEL.NS,NMDC.NS,SAIL.NS","COLPAL.NS,HEROMOTOCO.NS,INDUSINDBK.NS,MARICO.NS",TVSMOTOR.NS:10.9%|EICHERMOT.NS:10.9%|HDFCBANK.NS:10.9%|WHIRLPOOL.NS:10.9%|ASIANPAINT.NS:10.9%,FinancialServices×2.0|Automobiles×2.0|ConsumerDiscretionary×2.0,Pharma×0.3|Energy×0.3|Telecom×0.3,0.5,False,1.54,0.3,0.3,2.0,0.3,2.0,2.0,0.3,0.3,0.3,0.673,0.3,0.808,0.329,0.3
2021-09-30,RL,2224196.97,2212019.12,-0.548,342.404,10,0.0,78.84,8698.45,9,11,"ASHOKLEY.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,GODREJCP.NS,HAVELLS.NS,HDFCLIFE.NS,NESTLEIND.NS,SBILIFE.NS","ASIANPAINT.NS,CHOLAFIN.NS,COALINDIA.NS,HDFCBANK.NS,HINDALCO.NS,ITC.NS,JSWSTEEL.NS,NMDC.NS,SAIL.NS,TVSMOTOR.NS",WHIRLPOOL.NS:11.9%|HAVELLS.NS:11.9%|NESTLEIND.NS:11.9%|GODREJCP.NS:11.9%|EICHERMOT.NS:8.7%,Banking×2.0|FinancialServices×2.0|Automobiles×2.0,IT×0.3|Pharma×0.3|Energy×0.3,0.5,False,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.3,0.3,0.3,0.339,0.3,1.101,0.3,0.3
2021-10-28,RL,2212019.12,2132760.66,-3.583,326.552,15,0.0,103.72,10762.54,15,10,"AARTIIND.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AUROPHARMA.NS,CIPLA.NS,CUMMINSIND.NS,FORTIS.NS,HDFCBANK.NS,MAXHEALTH.NS,METROPOLIS.NS,NAVINFLUOR.NS,NTPC.NS,PIIND.NS,SIEMENS.NS,TORNTPHARM.NS","ASHOKLEY.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,EICHERMOT.NS,GODREJCP.NS,HAVELLS.NS,HDFCLIFE.NS,NESTLEIND.NS,SBILIFE.NS,WHIRLPOOL.NS",HDFCBANK.NS:8.0%|ASIANPAINT.NS:8.0%|SIEMENS.NS:7.0%|CUMMINSIND.NS:7.0%|NTPC.NS:7.0%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,1.552,0.3,2.0,0.3,0.3,1.254,0.3,0.3
2021-11-25,RL,2290101.34,2284671.61,-0.237,356.934,17,3.62,42.27,3878.21,7,14,"ALKEM.NS,EICHERMOT.NS,ICICIBANK.NS,KOTAKBANK.NS,NESTLEIND.NS,TVSMOTOR.NS","AUROPHARMA.NS,CUMMINSIND.NS,NTPC.NS,SIEMENS.NS",HDFCBANK.NS:8.3%|ASIANPAINT.NS:8.3%|NESTLEIND.NS:8.0%|EICHERMOT.NS:8.0%|NAVINFLUOR.NS:7.2%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,1.332,1.221,2.0,2.0,0.3,0.3,1.821,0.3,0.3,0.68,0.3,0.3
2021-12-23,RL,2296048.36,2291063.93,-0.217,358.213,21,0.0,34.47,3560.47,14,11,"CUMMINSIND.NS,DIVISLAB.NS,HEROMOTOCO.NS,HINDUNILVR.NS,IDFCFIRSTB.NS,MARUTI.NS,POWERGRID.NS,SBIN.NS","CIPLA.NS,EICHERMOT.NS,KOTAKBANK.NS,TVSMOTOR.NS",ALKEM.NS:8.0%|HDFCBANK.NS:7.7%|ASIANPAINT.NS:7.7%|NESTLEIND.NS:7.4%|CUMMINSIND.NS:7.2%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,1.571,0.3,2.0,0.3,0.3,1.275,0.3,0.3
2022-01-20,RL,2303836.28,2289151.61,-0.637,357.83,14,0.0,91.59,10489.05,14,19,"CHOLAFIN.NS,COALINDIA.NS,COFORGE.NS,DABUR.NS,GODREJCP.NS,HCLTECH.NS,HINDALCO.NS,JSWSTEEL.NS,NMDC.NS,TITAN.NS,TVSMOTOR.NS,VEDL.NS","AARTIIND.NS,ALKEM.NS,APOLLOHOSP.NS,CUMMINSIND.NS,DIVISLAB.NS,FORTIS.NS,HDFCBANK.NS,HEROMOTOCO.NS,ICICIBANK.NS,IDFCFIRSTB.NS,MARUTI.NS,MAXHEALTH.NS,METROPOLIS.NS,NAVINFLUOR.NS,NESTLEIND.NS,PIIND.NS,POWERGRID.NS,SBIN.NS,TORNTPHARM.NS",TVSMOTOR.NS:9.2%|TITAN.NS:9.2%|ASIANPAINT.NS:9.2%|CHOLAFIN.NS:9.2%|HCLTECH.NS:9.2%,FinancialServices×2.0|Automobiles×2.0|ConsumerDiscretionary×1.6,Pharma×0.3|Energy×0.3|Telecom×0.3,0.5,False,0.895,0.3,0.3,2.0,0.3,2.0,1.567,0.3,0.3,0.3,0.741,0.3,0.815,0.584,0.3
2022-02-17,RL,2289151.61,2260776.94,-1.24,352.155,15,30.0,79.65,7372.32,11,14,"ABB.NS,ALKEM.NS,APOLLOHOSP.NS,AUROPHARMA.NS,CUMMINSIND.NS,DEEPAKNTR.NS,DIVISLAB.NS,MAXHEALTH.NS,METROPOLIS.NS,NAVINFLUOR.NS,POWERGRID.NS","COALINDIA.NS,COFORGE.NS,DABUR.NS,GODREJCP.NS,HCLTECH.NS,HINDALCO.NS,HINDUNILVR.NS,JSWSTEEL.NS,NMDC.NS,VEDL.NS",TVSMOTOR.NS:5.0%|NAVINFLUOR.NS:5.0%|DEEPAKNTR.NS:5.0%|ASIANPAINT.NS:5.0%|TITAN.NS:5.0%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,1.008,2.0,2.0,2.0,0.633,0.3,2.0,0.3,0.3,0.33,0.3,0.3
2022-03-17,RL,2282431.08,2278285.2,-0.182,355.657,16,15.95,31.22,2961.54,12,8,"AARTIIND.NS,ASHOKLEY.NS,FORTIS.NS,M&M.NS,MARICO.NS","AUROPHARMA.NS,CHOLAFIN.NS,DIVISLAB.NS,POWERGRID.NS",ASHOKLEY.NS:8.0%|ABB.NS:8.0%|DEEPAKNTR.NS:8.0%|ALKEM.NS:8.0%|TVSMOTOR.NS:5.1%,Banking×2.0|Automobiles×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.96,0.3,2.0,0.3,0.3,0.789,0.3,0.3
2022-04-14,RL,2363709.86,2362008.55,-0.072,372.402,16,25.13,14.57,1215.03,8,10,"CHOLAFIN.NS,LICHSGFIN.NS","ABB.NS,CUMMINSIND.NS",ASHOKLEY.NS:8.0%|DEEPAKNTR.NS:8.0%|ALKEM.NS:8.0%|TVSMOTOR.NS:5.1%|NAVINFLUOR.NS:5.1%,Banking×2.0|FinancialServices×2.0|Automobiles×2.0,IT×0.3|Energy×0.3|Telecom×0.3,0.5,False,2.0,0.3,2.0,2.0,0.949,2.0,2.0,0.3,0.3,0.782,0.499,0.3,0.589,0.3,0.3
2022-05-12,RL,2362008.55,2164914.14,-8.344,332.983,19,17.05,39.23,3352.35,19,5,"CIPLA.NS,DABUR.NS,DMART.NS,DRREDDY.NS,IDFCFIRSTB.NS,NESTLEIND.NS,POWERGRID.NS,TORNTPHARM.NS","ALKEM.NS,ASIANPAINT.NS,CHOLAFIN.NS,LICHSGFIN.NS,TVSMOTOR.NS",DMART.NS:8.0%|IDFCFIRSTB.NS:8.0%|DABUR.NS:8.0%|ASHOKLEY.NS:7.7%|DEEPAKNTR.NS:7.7%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.916,0.3,2.0,0.937,0.3,2.0,0.3,0.3
2022-06-09,RL,2220830.51,2215541.28,-0.238,343.108,21,3.22,33.84,3778.08,12,13,"ALKYLAMINE.NS,ASIANPAINT.NS,COLPAL.NS,FEDERALBNK.NS,HEROMOTOCO.NS,MARUTI.NS","ASHOKLEY.NS,DABUR.NS,M&M.NS,TORNTPHARM.NS",DEEPAKNTR.NS:8.5%|IDFCFIRSTB.NS:8.0%|DMART.NS:8.0%|COLPAL.NS:8.0%|NESTLEIND.NS:8.0%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.779,0.3,2.0,0.784,0.3,2.0,0.3,0.3
2022-07-07,RL,2264906.67,2262299.33,-0.115,352.46,20,0.0,17.23,1862.43,10,14,"ALKEM.NS,BANDHANBNK.NS,BIOCON.NS","CIPLA.NS,DRREDDY.NS,HEROMOTOCO.NS,POWERGRID.NS",DEEPAKNTR.NS:8.3%|IDFCFIRSTB.NS:7.9%|DMART.NS:7.9%|COLPAL.NS:7.9%|NESTLEIND.NS:7.9%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2022-08-04,RL,2478996.32,2465791.86,-0.533,393.158,14,0.0,78.95,9431.63,11,19,"ASHOKLEY.NS,BRITANNIA.NS,DABUR.NS,DRREDDY.NS,GODREJCP.NS,HDFCLIFE.NS,HEROMOTOCO.NS,MUTHOOTFIN.NS,TORNTPHARM.NS,WIPRO.NS","AARTIIND.NS,ALKYLAMINE.NS,APOLLOHOSP.NS,ASIANPAINT.NS,BANDHANBNK.NS,DEEPAKNTR.NS,DMART.NS,FEDERALBNK.NS,FORTIS.NS,IDFCFIRSTB.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,METROPOLIS.NS,NAVINFLUOR.NS,TITAN.NS",HEROMOTOCO.NS:10.1%|ASHOKLEY.NS:10.1%|MUTHOOTFIN.NS:10.1%|HDFCLIFE.NS:10.1%|WIPRO.NS:10.1%,Banking×2.0|FinancialServices×2.0|FMCG×2.0,Energy×0.3|Metals×0.3|Telecom×0.3,0.5,False,2.0,0.3,1.003,2.0,0.3,2.0,2.0,0.3,0.3,0.3,0.3,0.3,2.0,0.735,0.3
2022-09-01,RL,2487613.29,2482905.53,-0.189,396.581,20,5.0,27.81,3362.72,11,11,"COFORGE.NS,HDFCBANK.NS,INFY.NS,LTIM.NS,MPHASIS.NS,PERSISTENT.NS,PIDILITIND.NS,SBIN.NS","DABUR.NS,WIPRO.NS",MUTHOOTFIN.NS:8.0%|HEROMOTOCO.NS:8.0%|HDFCLIFE.NS:8.0%|ASHOKLEY.NS:8.0%|HDFCBANK.NS:8.0%,Banking×2.0|FinancialServices×2.0|FMCG×2.0,Energy×0.3|Metals×0.3|Telecom×0.3,0.5,False,2.0,0.3,1.885,2.0,0.3,2.0,2.0,0.3,0.3,0.319,0.3,0.3,2.0,0.438,0.3
2022-09-29,RL,2482905.53,2395905.4,-3.504,379.181,18,12.0,16.94,1978.4,8,15,"KOTAKBANK.NS,M&M.NS,VOLTAS.NS","COFORGE.NS,INFY.NS,LTIM.NS,MPHASIS.NS,PERSISTENT.NS",SBIN.NS:7.6%|MUTHOOTFIN.NS:7.6%|HEROMOTOCO.NS:7.6%|HDFCLIFE.NS:7.6%|ASHOKLEY.NS:7.6%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,1.821,0.3,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2022-10-27,RL,2422073.56,2417584.14,-0.185,383.517,19,0.0,29.4,3206.86,10,12,"ASIANPAINT.NS,AUROPHARMA.NS,BAJAJ-AUTO.NS,TVSMOTOR.NS","ALKEM.NS,ASHOKLEY.NS,SBIN.NS",ASIANPAINT.NS:8.0%|MUTHOOTFIN.NS:7.9%|HEROMOTOCO.NS:7.9%|HDFCLIFE.NS:7.9%|HDFCBANK.NS:7.9%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,0.533,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2022-11-24,RL,2455773.73,2454599.53,-0.048,390.92,19,0.0,5.31,838.71,10,10,ICICIBANK.NS,GODREJCP.NS,COLPAL.NS:8.0%|ASIANPAINT.NS:8.0%|MUTHOOTFIN.NS:7.8%|HEROMOTOCO.NS:7.8%|HDFCLIFE.NS:7.8%,Banking×2.0|FinancialServices×2.0|FMCG×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,2.0,0.3,2.0,2.0,0.3,0.3,1.095,0.3,0.3,2.0,0.3,0.3
2022-12-22,RL,2454599.53,2434629.3,-0.814,386.926,20,0.0,35.92,4297.0,19,7,"ALKYLAMINE.NS,APOLLOHOSP.NS,DABUR.NS,DMART.NS,ITC.NS,METROPOLIS.NS,SBIN.NS","BRITANNIA.NS,HDFCBANK.NS,HDFCLIFE.NS,MUTHOOTFIN.NS,NESTLEIND.NS,PIDILITIND.NS",ITC.NS:8.0%|ALKYLAMINE.NS:8.0%|ICICIBANK.NS:8.0%|COLPAL.NS:8.0%|ASIANPAINT.NS:7.9%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2023-01-19,RL,2434629.3,2392495.02,-1.731,378.499,18,4.98,23.72,2685.12,14,9,"BRITANNIA.NS,MAXHEALTH.NS,TITAN.NS","DABUR.NS,KOTAKBANK.NS,M&M.NS,TORNTPHARM.NS,VOLTAS.NS",ITC.NS:8.1%|ALKYLAMINE.NS:8.1%|ICICIBANK.NS:8.1%|COLPAL.NS:8.0%|ASIANPAINT.NS:8.0%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2023-02-16,RL,2439838.86,2436609.53,-0.132,387.322,20,0.0,18.53,2306.68,13,9,"AXISBANK.NS,MARICO.NS,MARUTI.NS,TATASTEEL.NS","BAJAJ-AUTO.NS,ITC.NS",ALKYLAMINE.NS:8.1%|ICICIBANK.NS:8.1%|COLPAL.NS:8.1%|ASIANPAINT.NS:8.0%|APOLLOHOSP.NS:8.0%,Banking×2.0|FMCG×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Energy×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,1.988,2.0,1.079,0.3,2.0,1.147,0.3,2.0,0.3,0.3
2023-03-16,RL,2436609.53,2343757.58,-3.811,368.752,19,0.0,32.12,3486.52,14,10,"ASHOKLEY.NS,CIPLA.NS,M&M.NS,NESTLEIND.NS","AUROPHARMA.NS,MARICO.NS,METROPOLIS.NS,TATASTEEL.NS,TVSMOTOR.NS",M&M.NS:8.0%|ALKYLAMINE.NS:8.0%|COLPAL.NS:7.9%|ASIANPAINT.NS:7.9%|APOLLOHOSP.NS:7.9%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,0.945,1.719,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2023-04-13,RL,2517175.7,2514066.22,-0.124,402.813,18,0.0,24.6,2220.94,6,16,"AUROPHARMA.NS,HAVELLS.NS,ITC.NS","CIPLA.NS,COLPAL.NS,MARUTI.NS,TITAN.NS",M&M.NS:8.2%|ALKYLAMINE.NS:8.2%|ASIANPAINT.NS:8.1%|APOLLOHOSP.NS:8.1%|BIOCON.NS:8.1%,Banking×2.0|FinancialServices×2.0|FMCG×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,2.0,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2023-05-11,RL,2670229.22,2654408.2,-0.592,430.882,12,0.0,85.61,11300.74,12,16,"BAJAJFINSV.NS,FEDERALBNK.NS,HCLTECH.NS,HDFCLIFE.NS,LTIM.NS,MUTHOOTFIN.NS,PERSISTENT.NS,TECHM.NS,TITAN.NS,WIPRO.NS","ALKYLAMINE.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BIOCON.NS,BRITANNIA.NS,DMART.NS,DRREDDY.NS,HEROMOTOCO.NS,ICICIBANK.NS,ITC.NS,M&M.NS,MAXHEALTH.NS,NESTLEIND.NS",SBIN.NS:11.9%|FEDERALBNK.NS:11.9%|TITAN.NS:11.9%|HAVELLS.NS:11.9%|MUTHOOTFIN.NS:8.7%,IT×2.0|Banking×2.0|FinancialServices×2.0,FMCG×0.3|Pharma×0.3|Metals×0.3,0.5,False,2.0,1.827,0.3,2.0,0.3,2.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,2.0,0.3
2023-06-08,RL,2749183.0,2733378.19,-0.575,446.676,14,0.0,83.44,11289.18,12,12,"ALKYLAMINE.NS,AXISBANK.NS,DRREDDY.NS,GODREJCP.NS,HDFCBANK.NS,ITC.NS,LICHSGFIN.NS,M&M.NS,MARICO.NS,NAVINFLUOR.NS,VOLTAS.NS,WHIRLPOOL.NS","BAJAJFINSV.NS,FEDERALBNK.NS,HAVELLS.NS,HCLTECH.NS,LTIM.NS,MUTHOOTFIN.NS,PERSISTENT.NS,TECHM.NS,TITAN.NS,WIPRO.NS",M&M.NS:7.8%|NAVINFLUOR.NS:7.8%|ALKYLAMINE.NS:7.8%|VOLTAS.NS:7.8%|WHIRLPOOL.NS:7.8%,Banking×2.0|FinancialServices×2.0|FMCG×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,2.0,0.3,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2023-07-06,RL,2848708.85,2834732.4,-0.491,466.946,14,0.0,70.3,9983.15,11,13,"ACC.NS,ASIANPAINT.NS,BAJFINANCE.NS,GRASIM.NS,HAVELLS.NS,IOC.NS,MPHASIS.NS,PERSISTENT.NS,SHREECEM.NS,TECHM.NS","ALKYLAMINE.NS,AXISBANK.NS,DRREDDY.NS,GODREJCP.NS,HDFCBANK.NS,ITC.NS,M&M.NS,MARICO.NS,NAVINFLUOR.NS,WHIRLPOOL.NS",SBIN.NS:7.1%|ACC.NS:7.1%|GRASIM.NS:7.1%|SHREECEM.NS:7.1%|ASIANPAINT.NS:7.1%,IT×2.0|FinancialServices×2.0|Automobiles×2.0,FMCG×0.3|Pharma×0.3|Metals×0.3,0.67,False,1.192,2.0,0.3,2.0,0.3,2.0,0.984,0.3,0.3,0.3,0.3,0.3,0.3,2.0,0.797
2023-08-03,RL,2864062.72,2847174.92,-0.59,469.435,15,0.0,85.79,12062.77,15,12,"ABB.NS,ADANIPORTS.NS,ALKEM.NS,APOLLOHOSP.NS,BIOCON.NS,COALINDIA.NS,DRREDDY.NS,HINDUNILVR.NS,ITC.NS,MAXHEALTH.NS,METROPOLIS.NS,SIEMENS.NS,TORNTPHARM.NS","ACC.NS,BAJFINANCE.NS,GRASIM.NS,HAVELLS.NS,HDFCLIFE.NS,IOC.NS,LICHSGFIN.NS,MPHASIS.NS,PERSISTENT.NS,SHREECEM.NS,TECHM.NS,VOLTAS.NS",SBIN.NS:7.8%|ASIANPAINT.NS:7.8%|ITC.NS:7.8%|HINDUNILVR.NS:7.8%|COALINDIA.NS:7.8%,Banking×2.0|FMCG×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,0.3,2.0,1.645,0.3,2.0,2.0,0.3,2.0,0.3,0.3
2023-08-31,RL,2847174.92,2805757.82,-1.455,461.152,17,0.0,10.04,1358.47,9,8,"ALKYLAMINE.NS,AXISBANK.NS",,ITC.NS:7.8%|SBIN.NS:7.8%|HINDUNILVR.NS:7.8%|COALINDIA.NS:7.8%|ASIANPAINT.NS:7.8%,Banking×2.0|FMCG×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3
2023-09-28,RL,2897407.29,2890115.89,-0.252,478.023,20,0.0,37.99,5208.08,13,12,"ASHOKLEY.NS,BAJFINANCE.NS,DMART.NS,GODREJCP.NS,ICICIBANK.NS,M&M.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS","ABB.NS,ADANIPORTS.NS,ASIANPAINT.NS,COALINDIA.NS,SIEMENS.NS",ALKYLAMINE.NS:8.0%|NAVINFLUOR.NS:8.0%|ITC.NS:7.8%|SBIN.NS:7.8%|HINDUNILVR.NS:7.8%,Banking×2.0|FMCG×2.0|Automobiles×2.0,IT×0.3|Energy×0.3|Metals×0.3,0.5,False,2.0,0.3,2.0,1.942,2.0,2.0,2.0,0.3,0.3,2.0,0.3,0.3,2.0,0.3,0.3
2023-10-26,RL,2890115.89,2767838.03,-4.231,453.568,14,25.0,21.74,1595.5,8,12,,"ASHOKLEY.NS,BAJFINANCE.NS,ICICIBANK.NS,M&M.NS,MUTHOOTFIN.NS,TORNTPHARM.NS",ALKYLAMINE.NS:7.7%|ITC.NS:7.6%|SBIN.NS:7.6%|HINDUNILVR.NS:7.6%|AXISBANK.NS:7.6%,Banking×2.0|FMCG×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3
2023-11-23,RL,2914610.41,2910611.35,-0.137,482.122,16,24.93,22.49,2856.3,5,14,"FORTIS.NS,HINDALCO.NS,LT.NS,SAIL.NS,TATASTEEL.NS","ALKEM.NS,DMART.NS,SBIN.NS",ALKYLAMINE.NS:8.1%|ITC.NS:7.9%|HINDUNILVR.NS:7.9%|AXISBANK.NS:7.9%|TATASTEEL.NS:7.9%,Banking×2.0|FMCG×2.0|Pharma×2.0,IT×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,2.0,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3
