date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_RealEstate,tilt_Healthcare,tilt_Chemicals,tilt_Cement,tilt_Metals,tilt_FinancialServices,tilt_ConsumerDiscretionary,tilt_FMCG,tilt_CapitalGoods,tilt_IT,tilt_Energy,tilt_Telecom,tilt_Pharma,tilt_Automobiles
2015-10-08,RL,591072.2,589999.5,-0.181,18.0,21,9.03,27.69,766.2,10,14,"AMBUJACEM.NS,BHEL.NS,BPCL.NS,BRITANNIA.NS,SBIN.NS,ULTRACEMCO.NS","ITC.NS,ONGC.NS,TCS.NS",HINDALCO.NS:8.0%|VEDL.NS:8.0%|AMBUJACEM.NS:8.0%|ABB.NS:7.7%|WHIRLPOOL.NS:7.7%,Metals×1.3,CapitalGoods×0.9,1.0,False,0.974,1.016,0.992,0.946,1.036,1.321,0.995,0.993,1.063,0.897,1.043,1.017,1.055,0.99,0.937
2015-11-05,RL,589999.5,584716.37,-0.895,16.943,21,10.08,4.31,108.34,16,5,,,BHEL.NS:8.1%|HINDALCO.NS:7.7%|VEDL.NS:7.7%|AMBUJACEM.NS:7.7%|ABB.NS:7.4%,Metals×1.3|Healthcare×1.2|Pharma×1.1,ConsumerDiscretionary×0.9,1.0,False,0.94,1.059,1.178,0.938,1.03,1.339,1.061,0.877,1.054,1.043,0.938,0.967,0.907,1.144,0.979
2015-12-03,RL,584716.37,575713.13,-1.54,15.143,22,0.0,32.28,791.04,13,14,"DRREDDY.NS,GRASIM.NS,HINDUNILVR.NS,LT.NS,TORNTPHARM.NS,VOLTAS.NS","ASHOKLEY.NS,BHEL.NS,FEDERALBNK.NS,PIDILITIND.NS,TECHM.NS",ABB.NS:8.0%|AARTIIND.NS:8.0%|NESTLEIND.NS:8.0%|LT.NS:8.0%|HINDALCO.NS:7.8%,CapitalGoods×1.2|Chemicals×1.2|FMCG×1.2,Metals×0.8|Telecom×0.9,1.0,False,1.028,0.937,0.975,1.224,1.091,0.782,1.077,1.101,1.156,1.246,1.049,0.925,0.861,1.038,1.027
2015-12-31,RL,588558.55,587903.45,-0.111,17.581,20,0.0,17.26,467.92,11,13,"ADANIPORTS.NS,SHREECEM.NS","HAVELLS.NS,HINDALCO.NS,HINDUNILVR.NS,SBIN.NS",ABB.NS:8.1%|AARTIIND.NS:8.1%|NESTLEIND.NS:8.1%|LT.NS:8.1%|TORNTPHARM.NS:8.0%,Pharma×1.2|Cement×1.1|FMCG×1.1,,1.0,False,0.967,0.92,0.973,1.049,1.115,0.904,1.107,1.041,1.109,1.093,1.044,0.957,0.913,1.154,1.019
2016-01-28,RL,587903.45,534696.65,-9.05,6.939,19,10.0,8.91,255.86,15,6,MPHASIS.NS,"BPCL.NS,ULTRACEMCO.NS",ABB.NS:7.9%|AARTIIND.NS:7.9%|NESTLEIND.NS:7.9%|LT.NS:7.9%|TORNTPHARM.NS:7.8%,Cement×1.2|FinancialServices×1.1|Automobiles×1.1,Metals×0.8,0.7,False,0.945,0.994,0.901,0.975,1.153,0.843,1.142,1.056,1.052,1.024,1.071,1.087,0.947,1.102,1.105
2016-02-25,RL,534696.65,521525.68,-2.463,4.305,19,14.94,18.03,344.52,9,11,COFORGE.NS,VEDL.NS,TVSMOTOR.NS:8.2%|WHIRLPOOL.NS:8.1%|NESTLEIND.NS:8.0%|AARTIIND.NS:8.0%|LT.NS:8.0%,IT×1.3|ConsumerDiscretionary×1.1|FinancialServices×1.1,Healthcare×0.8,0.5,False,1.012,1.059,0.779,0.963,1.067,0.996,1.102,1.15,1.068,0.975,1.287,0.971,0.925,1.101,0.969
2016-03-28,RL,576069.65,574419.54,-0.286,14.884,18,10.0,43.05,1178.63,7,18,"AUROPHARMA.NS,COALINDIA.NS,GODREJCP.NS,INDUSINDBK.NS,KOTAKBANK.NS,PIDILITIND.NS","ADANIPORTS.NS,AMBUJACEM.NS,COFORGE.NS,LICHSGFIN.NS,NESTLEIND.NS,TORNTPHARM.NS,WHIRLPOOL.NS",TVSMOTOR.NS:7.9%|AARTIIND.NS:7.7%|LT.NS:7.7%|COALINDIA.NS:7.6%|KOTAKBANK.NS:7.6%,Metals×1.2|Energy×1.1,Telecom×0.9,1.0,False,1.019,1.072,1.027,0.911,0.965,1.213,0.993,0.976,1.044,1.04,1.077,1.112,0.884,0.985,0.983
2016-04-21,RL,599471.99,598840.34,-0.105,19.768,19,5.68,18.77,451.21,7,14,"CUMMINSIND.NS,FEDERALBNK.NS,SBIN.NS","ABB.NS,SHREECEM.NS",FEDERALBNK.NS:8.0%|AUROPHARMA.NS:8.0%|GODREJCP.NS:8.0%|TVSMOTOR.NS:7.2%|AARTIIND.NS:7.0%,Automobiles×1.1|Energy×1.1|IT×1.1,,1.2,False,0.904,0.922,0.908,1.066,0.946,1.055,1.065,1.087,1.111,0.959,1.111,1.121,0.943,1.073,1.147
2016-05-19,RL,605198.71,604682.49,-0.085,20.936,20,0.0,14.82,368.77,11,10,"HDFCBANK.NS,SIEMENS.NS",INDUSINDBK.NS,PIDILITIND.NS:8.0%|SIEMENS.NS:8.0%|FEDERALBNK.NS:7.7%|AUROPHARMA.NS:7.7%|GODREJCP.NS:7.7%,Chemicals×1.2|FinancialServices×1.1,,1.2,False,1.1,0.932,1.074,1.16,1.028,0.966,1.102,1.059,0.948,0.907,1.035,1.03,0.917,1.001,1.071
2016-06-16,RL,642098.66,641379.29,-0.112,28.276,20,0.0,17.4,513.81,9,13,"AXISBANK.NS,TITAN.NS","GRASIM.NS,LT.NS",COALINDIA.NS:8.0%|PIDILITIND.NS:7.9%|SIEMENS.NS:7.9%|FEDERALBNK.NS:7.6%|AUROPHARMA.NS:7.6%,Automobiles×1.1,,1.2,False,0.981,1.001,1.024,0.978,1.045,0.982,1.068,0.99,0.998,0.995,1.035,1.001,0.94,0.99,1.117
2016-07-14,RL,677386.81,676535.04,-0.126,35.307,20,0.0,18.04,608.41,4,20,"BPCL.NS,CIPLA.NS,COFORGE.NS,PERSISTENT.NS","AUROPHARMA.NS,AXISBANK.NS,BRITANNIA.NS,DRREDDY.NS",PERSISTENT.NS:8.0%|COALINDIA.NS:7.5%|PIDILITIND.NS:7.5%|SIEMENS.NS:7.5%|FEDERALBNK.NS:7.2%,Cement×1.2|Chemicals×1.2|Energy×1.2,,1.2,False,0.938,0.983,0.941,1.166,1.167,0.971,1.037,0.995,1.066,1.015,0.94,1.162,1.008,1.018,0.913
2016-08-11,RL,686904.41,685864.07,-0.151,37.173,19,5.16,20.9,743.09,12,10,"ASHOKLEY.NS,DRREDDY.NS","FEDERALBNK.NS,SIEMENS.NS,TVSMOTOR.NS",CIPLA.NS:8.0%|ASHOKLEY.NS:8.0%|PERSISTENT.NS:7.5%|COALINDIA.NS:7.1%|PIDILITIND.NS:7.1%,Chemicals×1.2|Energy×1.1,,1.2,False,0.976,0.987,1.04,1.191,1.056,1.071,0.917,0.967,0.975,1.083,0.991,1.114,0.965,0.985,0.96
2016-09-08,RL,712144.89,711337.18,-0.113,42.267,18,0.0,16.45,576.95,7,14,"IOC.NS,TCS.NS","MPHASIS.NS,SBIN.NS,VOLTAS.NS",IOC.NS:8.0%|CUMMINSIND.NS:8.0%|CIPLA.NS:7.9%|ASHOKLEY.NS:7.9%|PERSISTENT.NS:7.4%,,,1.2,False,1.026,0.996,0.956,1.065,1.063,1.068,1.036,0.996,0.994,1.01,0.928,1.067,0.945,1.048,0.994
2016-10-06,RL,722246.91,721581.1,-0.092,44.316,18,0.0,12.2,475.6,10,10,"AMBUJACEM.NS,BHEL.NS","BPCL.NS,COFORGE.NS",BHEL.NS:8.0%|IOC.NS:7.7%|CUMMINSIND.NS:7.7%|ASHOKLEY.NS:7.6%|PERSISTENT.NS:7.2%,Chemicals×1.1|CapitalGoods×1.1|Cement×1.1,FinancialServices×0.8,1.2,False,1.088,1.054,1.013,1.124,1.108,0.939,0.773,1.063,1.028,1.115,1.001,1.042,0.963,1.014,1.0
2016-11-03,RL,721581.1,715395.92,-0.857,43.079,20,0.0,20.64,749.86,11,10,"BPCL.NS,COFORGE.NS,SHREECEM.NS",GODREJCP.NS,COFORGE.NS:8.0%|BPCL.NS:8.0%|BHEL.NS:7.9%|IOC.NS:7.6%|CUMMINSIND.NS:7.6%,Metals×1.2|Chemicals×1.2|Energy×1.2,Telecom×0.8,1.0,False,1.033,1.077,0.966,1.165,1.155,1.198,1.067,1.009,0.934,0.944,0.906,1.159,0.83,0.94,1.099
2016-12-01,RL,715395.92,676611.4,-5.421,35.322,19,0.0,20.13,634.01,17,5,"HAVELLS.NS,VOLTAS.NS","CIPLA.NS,COALINDIA.NS,TCS.NS",COFORGE.NS:8.1%|BPCL.NS:8.1%|TITAN.NS:8.0%|HAVELLS.NS:8.0%|BHEL.NS:7.9%,ConsumerDiscretionary×1.4|Cement×1.3,Telecom×0.9,1.0,False,0.986,1.064,0.914,0.947,1.297,0.952,1.095,1.379,1.038,0.951,0.941,0.948,0.871,1.012,1.095
2016-12-29,RL,712742.09,711903.37,-0.118,42.381,17,0.0,24.05,599.06,6,15,"ASIANPAINT.NS,GODREJPROP.NS","BAJAJFINSV.NS,DRREDDY.NS,KOTAKBANK.NS,PIDILITIND.NS",TITAN.NS:8.3%|HAVELLS.NS:8.3%|BHEL.NS:8.3%|IOC.NS:8.0%|CUMMINSIND.NS:8.0%,RealEstate×1.3|FinancialServices×1.3|Automobiles×1.2,,1.0,False,0.994,1.28,0.952,0.999,1.065,0.922,1.279,0.948,0.956,0.936,0.948,1.07,0.96,0.941,1.196
2017-01-27,RL,790618.92,789509.23,-0.14,57.902,17,1.31,22.55,792.6,4,16,"ABB.NS,DIVISLAB.NS,MARICO.NS","COFORGE.NS,HAVELLS.NS,HDFCBANK.NS",ASHOKLEY.NS:8.1%|ASIANPAINT.NS:8.1%|TITAN.NS:8.0%|BHEL.NS:7.9%|IOC.NS:7.6%,Cement×1.4|Automobiles×1.2|Energy×1.2,Pharma×0.8|Metals×0.9,1.2,False,1.056,0.957,0.942,1.145,1.437,0.889,1.145,1.109,0.947,1.018,0.906,1.188,0.912,0.79,1.216
2017-02-23,RL,829550.53,827977.29,-0.19,65.595,18,8.0,26.91,1123.73,13,9,"ALKEM.NS,HINDUNILVR.NS,IDFCFIRSTB.NS,NMDC.NS,RELIANCE.NS","BHEL.NS,BPCL.NS,MARICO.NS,TITAN.NS",DIVISLAB.NS:8.0%|CUMMINSIND.NS:8.0%|ASIANPAINT.NS:8.0%|ASHOKLEY.NS:8.0%|NMDC.NS:8.0%,Energy×1.2|FinancialServices×1.2|Metals×1.1,Healthcare×0.9,1.2,False,1.111,1.016,0.864,1.054,1.005,1.113,1.177,1.046,1.023,0.935,0.942,1.205,0.934,0.915,1.07
2017-03-23,RL,827977.29,823256.13,-0.57,64.651,20,0.0,18.68,563.52,13,8,"M&M.NS,NESTLEIND.NS,PIDILITIND.NS",ABB.NS,AARTIIND.NS:8.1%|DIVISLAB.NS:7.7%|CUMMINSIND.NS:7.7%|ASIANPAINT.NS:7.7%|ASHOKLEY.NS:7.7%,Energy×1.2|RealEstate×1.2|Chemicals×1.2,Healthcare×0.9|Telecom×0.9,1.2,False,0.968,1.196,0.855,1.165,1.055,1.113,1.071,1.102,0.923,1.0,0.941,1.209,0.887,0.925,1.09
2017-04-20,RL,843683.26,843055.94,-0.074,68.611,20,0.0,10.37,448.08,9,12,TECHM.NS,CUMMINSIND.NS,AARTIIND.NS:8.2%|DIVISLAB.NS:7.8%|ASIANPAINT.NS:7.8%|ASHOKLEY.NS:7.8%|NMDC.NS:7.8%,Energy×1.3|RealEstate×1.2|Chemicals×1.2,Pharma×0.9|IT×0.9|Healthcare×0.9,1.2,False,0.973,1.195,0.889,1.194,0.976,0.961,1.122,1.117,0.929,1.184,0.871,1.327,0.931,0.87,1.057
2017-05-18,RL,870970.02,869894.74,-0.123,73.979,22,0.0,16.27,768.05,12,13,"INDUSTOWER.NS,LICHSGFIN.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,TITAN.NS","GODREJPROP.NS,HINDUNILVR.NS,PIDILITIND.NS",ALKEM.NS:8.1%|AARTIIND.NS:8.1%|DIVISLAB.NS:7.7%|ASIANPAINT.NS:7.7%|ASHOKLEY.NS:7.7%,CapitalGoods×1.2|Automobiles×1.2|ConsumerDiscretionary×1.2,Pharma×0.8|Healthcare×0.9|IT×0.9,1.2,False,1.087,1.085,0.852,1.052,1.041,1.077,1.059,1.157,0.943,1.193,0.883,1.152,0.964,0.812,1.187
2017-06-15,RL,890129.38,884703.94,-0.61,76.941,5,0.0,88.06,3875.32,5,20,"HAVELLS.NS,MPHASIS.NS,WHIRLPOOL.NS","AARTIIND.NS,ALKEM.NS,AMBUJACEM.NS,ASHOKLEY.NS,CHOLAFIN.NS,DIVISLAB.NS,IDFCFIRSTB.NS,INDUSTOWER.NS,IOC.NS,LICHSGFIN.NS,M&M.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NMDC.NS,PERSISTENT.NS,RELIANCE.NS,SHREECEM.NS,TECHM.NS,VOLTAS.NS",MPHASIS.NS:31.4%|WHIRLPOOL.NS:17.2%|TITAN.NS:17.2%|HAVELLS.NS:17.2%|ASIANPAINT.NS:17.2%,IT×2.0|ConsumerDiscretionary×1.3,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.264,0.3,0.3,2.0,0.3,0.3,0.3,0.3
2017-07-13,RL,893699.57,891723.6,-0.221,78.345,5,0.0,31.73,1411.41,3,3,TECHM.NS,MPHASIS.NS,TECHM.NS:31.4%|HAVELLS.NS:17.2%|WHIRLPOOL.NS:17.2%|ASIANPAINT.NS:17.2%|TITAN.NS:17.2%,IT×2.0|ConsumerDiscretionary×1.3,Banking×0.3|FMCG×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,0.3,0.3,0.3,0.305,1.272,0.3,0.3,2.0,0.3,0.3,0.3,0.3
2017-08-10,RL,929439.7,925176.39,-0.459,85.035,5,0.0,65.65,3045.2,5,3,"LTIM.NS,PERSISTENT.NS,PIDILITIND.NS","ASIANPAINT.NS,TECHM.NS,TITAN.NS",PERSISTENT.NS:23.9%|LTIM.NS:23.9%|HAVELLS.NS:17.4%|WHIRLPOOL.NS:17.4%|PIDILITIND.NS:17.4%,IT×2.0|ConsumerDiscretionary×1.3,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.266,0.3,0.3,2.0,0.3,0.3,0.3,0.3
2017-09-07,RL,962294.19,958534.95,-0.391,91.707,12,4.3,57.78,2685.14,7,5,"BAJAJFINSV.NS,CHOLAFIN.NS,INFY.NS,LICHSGFIN.NS,MUTHOOTFIN.NS,TECHM.NS,VOLTAS.NS",,HAVELLS.NS:8.0%|PERSISTENT.NS:8.0%|WHIRLPOOL.NS:8.0%|PIDILITIND.NS:8.0%|LTIM.NS:8.0%,IT×2.0|ConsumerDiscretionary×1.4,Banking×0.3|FMCG×0.3|Automobiles×0.3,0.91,False,0.3,0.304,0.3,0.3,0.3,0.3,0.508,1.399,0.3,0.3,2.0,0.3,0.3,0.3,0.3
2017-10-05,RL,959198.87,955128.32,-0.424,91.026,16,5.06,62.31,2907.55,13,10,"ALKEM.NS,APOLLOHOSP.NS,BPCL.NS,DIVISLAB.NS,DRREDDY.NS,FORTIS.NS,HINDALCO.NS,IOC.NS,MPHASIS.NS,ONGC.NS,VEDL.NS","BAJAJFINSV.NS,CHOLAFIN.NS,LICHSGFIN.NS,LTIM.NS,MUTHOOTFIN.NS,TECHM.NS,WHIRLPOOL.NS",HINDALCO.NS:8.1%|IOC.NS:8.1%|FORTIS.NS:8.1%|BPCL.NS:8.1%|APOLLOHOSP.NS:8.1%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,1.909,0.3,0.3,2.0,0.3,2.0,0.3,0.3,2.0,1.6,0.3,0.605,0.3
2017-11-02,RL,998197.51,997038.85,-0.116,99.408,17,4.7,17.83,827.58,7,11,"MGL.NS,PETRONET.NS",BPCL.NS,HINDALCO.NS:8.1%|IOC.NS:8.1%|FORTIS.NS:8.1%|APOLLOHOSP.NS:8.1%|PIDILITIND.NS:8.0%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,1.874,0.3,0.3,2.0,0.3,2.0,0.3,0.3,2.0,1.557,0.3,0.624,0.3
2017-11-30,RL,1006435.77,1004995.56,-0.143,100.999,17,5.0,19.79,1028.74,11,9,"ASIANPAINT.NS,SAIL.NS,TCS.NS","DRREDDY.NS,INFY.NS,PETRONET.NS",MPHASIS.NS:8.0%|HINDALCO.NS:7.7%|IOC.NS:7.7%|FORTIS.NS:7.7%|APOLLOHOSP.NS:7.7%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,1.917,0.3,0.3,2.0,0.3,2.0,0.3,0.3,2.0,1.519,0.3,0.676,0.3
2017-12-28,RL,1075252.43,1074419.57,-0.077,114.884,18,0.0,10.83,594.89,7,12,"BIOCON.NS,JSWSTEEL.NS",VOLTAS.NS,ASIANPAINT.NS:8.0%|MPHASIS.NS:8.0%|HINDALCO.NS:7.7%|IOC.NS:7.7%|FORTIS.NS:7.7%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,1.682,0.3,0.3,2.0,0.3,2.0,0.3,0.3,2.0,0.91,0.3,1.045,0.3
2018-01-25,RL,1096903.32,1095011.6,-0.172,119.002,17,4.98,23.17,1351.22,10,12,"CIPLA.NS,RELIANCE.NS,TITAN.NS,WIPRO.NS","ASIANPAINT.NS,BIOCON.NS,MGL.NS,ONGC.NS,TCS.NS",SAIL.NS:8.0%|TITAN.NS:8.0%|PIDILITIND.NS:8.0%|MPHASIS.NS:7.4%|HINDALCO.NS:7.2%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,FinancialServices×0.3|FMCG×0.3|Automobiles×0.3,0.5,False,1.932,1.112,0.541,0.3,0.3,2.0,0.3,2.0,0.3,0.3,2.0,1.031,0.3,1.804,0.3
2018-02-22,RL,1095011.6,1064992.43,-2.741,112.998,18,5.03,27.59,1441.83,17,5,"BPCL.NS,FEDERALBNK.NS,HDFCBANK.NS,IDFCFIRSTB.NS,TATASTEEL.NS","APOLLOHOSP.NS,FORTIS.NS,JSWSTEEL.NS,MPHASIS.NS",IOC.NS:8.0%|WIPRO.NS:8.0%|SAIL.NS:7.9%|TITAN.NS:7.9%|PIDILITIND.NS:7.9%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,FinancialServices×0.3|FMCG×0.3|Automobiles×0.3,0.5,False,0.904,0.599,0.313,0.3,0.3,2.0,0.3,2.0,0.3,0.3,2.0,1.329,0.3,0.515,0.3
2018-03-22,RL,1064992.43,1040453.77,-2.304,108.091,13,29.83,37.21,1340.21,9,11,"HCLTECH.NS,TCS.NS","ALKEM.NS,CIPLA.NS,DIVISLAB.NS,FEDERALBNK.NS,HDFCBANK.NS,IDFCFIRSTB.NS,WIPRO.NS",IOC.NS:8.2%|SAIL.NS:8.0%|TITAN.NS:8.0%|PIDILITIND.NS:8.0%|HCLTECH.NS:8.0%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,0.3,0.388,2.0,0.3,2.0,0.3,0.3,2.0,1.744,0.3,0.3,0.3
2018-04-19,RL,1082629.09,1078175.51,-0.411,115.635,8,0.0,71.13,3181.31,6,10,"ASIANPAINT.NS,PETRONET.NS,WHIRLPOOL.NS","BPCL.NS,HAVELLS.NS,HCLTECH.NS,IOC.NS,PIDILITIND.NS,RELIANCE.NS,TCS.NS,TITAN.NS",WHIRLPOOL.NS:16.2%|ASIANPAINT.NS:16.2%|PETRONET.NS:16.2%|PERSISTENT.NS:16.2%|SAIL.NS:8.8%,IT×2.0|Metals×2.0|ConsumerDiscretionary×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,0.3,0.3,0.3,2.0,0.3,2.0,0.3,0.3,2.0,1.39,0.3,0.3,0.3
