date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_RealEstate,tilt_Healthcare,tilt_Chemicals,tilt_Cement,tilt_Metals,tilt_FinancialServices,tilt_ConsumerDiscretionary,tilt_FMCG,tilt_CapitalGoods,tilt_IT,tilt_Energy,tilt_Telecom,tilt_Pharma,tilt_Automobiles
2015-10-08,RL,591072.2,589999.5,-0.181,18.0,21,9.03,27.69,766.2,10,14,"AMBUJACEM.NS,BHEL.NS,BPCL.NS,BRITANNIA.NS,SBIN.NS,ULTRACEMCO.NS","ITC.NS,ONGC.NS,TCS.NS",HINDALCO.NS:8.0%|VEDL.NS:8.0%|AMBUJACEM.NS:8.0%|ABB.NS:7.7%|WHIRLPOOL.NS:7.7%,Metals×1.3,CapitalGoods×0.9,1.0,False,0.974,1.016,0.992,0.946,1.036,1.321,0.995,0.993,1.063,0.897,1.043,1.017,1.055,0.99,0.937
2015-11-05,RL,589999.5,584716.37,-0.895,16.943,21,10.08,4.31,108.34,16,5,,,BHEL.NS:8.1%|HINDALCO.NS:7.7%|VEDL.NS:7.7%|AMBUJACEM.NS:7.7%|ABB.NS:7.4%,Metals×1.3|Healthcare×1.2|Pharma×1.1,ConsumerDiscretionary×0.9,1.0,False,0.94,1.059,1.178,0.938,1.03,1.339,1.061,0.877,1.054,1.043,0.938,0.967,0.907,1.144,0.979
2015-12-03,RL,584716.37,575713.13,-1.54,15.143,22,0.0,32.28,791.04,13,14,"DRREDDY.NS,GRASIM.NS,HINDUNILVR.NS,LT.NS,TORNTPHARM.NS,VOLTAS.NS","ASHOKLEY.NS,BHEL.NS,FEDERALBNK.NS,PIDILITIND.NS,TECHM.NS",ABB.NS:8.0%|AARTIIND.NS:8.0%|NESTLEIND.NS:8.0%|LT.NS:8.0%|HINDALCO.NS:7.8%,CapitalGoods×1.2|Chemicals×1.2|FMCG×1.2,Metals×0.8|Telecom×0.9,1.0,False,1.028,0.937,0.975,1.224,1.091,0.782,1.077,1.101,1.156,1.246,1.049,0.925,0.861,1.038,1.027
2015-12-31,RL,588558.55,587903.45,-0.111,17.581,20,0.0,17.26,467.92,11,13,"ADANIPORTS.NS,SHREECEM.NS","HAVELLS.NS,HINDALCO.NS,HINDUNILVR.NS,SBIN.NS",ABB.NS:8.1%|AARTIIND.NS:8.1%|NESTLEIND.NS:8.1%|LT.NS:8.1%|TORNTPHARM.NS:8.0%,Pharma×1.2|Cement×1.1|FMCG×1.1,,1.0,False,0.967,0.92,0.973,1.049,1.115,0.904,1.107,1.041,1.109,1.093,1.044,0.957,0.913,1.154,1.019
2016-01-28,RL,587903.45,534696.65,-9.05,6.939,19,10.0,8.91,255.86,15,6,MPHASIS.NS,"BPCL.NS,ULTRACEMCO.NS",ABB.NS:7.9%|AARTIIND.NS:7.9%|NESTLEIND.NS:7.9%|LT.NS:7.9%|TORNTPHARM.NS:7.8%,Cement×1.2|FinancialServices×1.1|Automobiles×1.1,Metals×0.8,0.7,False,0.945,0.994,0.901,0.975,1.153,0.843,1.142,1.056,1.052,1.024,1.071,1.087,0.947,1.102,1.105
2016-02-25,RL,534696.65,521525.68,-2.463,4.305,19,14.94,18.03,344.52,9,11,COFORGE.NS,VEDL.NS,TVSMOTOR.NS:8.2%|WHIRLPOOL.NS:8.1%|NESTLEIND.NS:8.0%|AARTIIND.NS:8.0%|LT.NS:8.0%,IT×1.3|ConsumerDiscretionary×1.1|FinancialServices×1.1,Healthcare×0.8,0.5,False,1.012,1.059,0.779,0.963,1.067,0.996,1.102,1.15,1.068,0.975,1.287,0.971,0.925,1.101,0.969
2016-03-28,RL,576069.65,574419.54,-0.286,14.884,18,10.0,43.05,1178.63,7,18,"AUROPHARMA.NS,COALINDIA.NS,GODREJCP.NS,INDUSINDBK.NS,KOTAKBANK.NS,PIDILITIND.NS","ADANIPORTS.NS,AMBUJACEM.NS,COFORGE.NS,LICHSGFIN.NS,NESTLEIND.NS,TORNTPHARM.NS,WHIRLPOOL.NS",TVSMOTOR.NS:7.9%|AARTIIND.NS:7.7%|LT.NS:7.7%|COALINDIA.NS:7.6%|KOTAKBANK.NS:7.6%,Metals×1.2|Energy×1.1,Telecom×0.9,1.0,False,1.019,1.072,1.027,0.911,0.965,1.213,0.993,0.976,1.044,1.04,1.077,1.112,0.884,0.985,0.983
2016-04-21,RL,599471.99,598840.34,-0.105,19.768,19,5.68,18.77,451.21,7,14,"CUMMINSIND.NS,FEDERALBNK.NS,SBIN.NS","ABB.NS,SHREECEM.NS",FEDERALBNK.NS:8.0%|AUROPHARMA.NS:8.0%|GODREJCP.NS:8.0%|TVSMOTOR.NS:7.2%|AARTIIND.NS:7.0%,Automobiles×1.1|Energy×1.1|IT×1.1,,1.2,False,0.904,0.922,0.908,1.066,0.946,1.055,1.065,1.087,1.111,0.959,1.111,1.121,0.943,1.073,1.147
2016-05-19,RL,605198.71,604682.49,-0.085,20.936,20,0.0,14.82,368.77,11,10,"HDFCBANK.NS,SIEMENS.NS",INDUSINDBK.NS,PIDILITIND.NS:8.0%|SIEMENS.NS:8.0%|FEDERALBNK.NS:7.7%|AUROPHARMA.NS:7.7%|GODREJCP.NS:7.7%,Chemicals×1.2|FinancialServices×1.1,,1.2,False,1.1,0.932,1.074,1.16,1.028,0.966,1.102,1.059,0.948,0.907,1.035,1.03,0.917,1.001,1.071
2016-06-16,RL,642098.66,641379.29,-0.112,28.276,20,0.0,17.4,513.81,9,13,"AXISBANK.NS,TITAN.NS","GRASIM.NS,LT.NS",COALINDIA.NS:8.0%|PIDILITIND.NS:7.9%|SIEMENS.NS:7.9%|FEDERALBNK.NS:7.6%|AUROPHARMA.NS:7.6%,Automobiles×1.1,,1.2,False,0.981,1.001,1.024,0.978,1.045,0.982,1.068,0.99,0.998,0.995,1.035,1.001,0.94,0.99,1.117
2016-07-14,RL,677386.81,676535.04,-0.126,35.307,20,0.0,18.04,608.41,4,20,"BPCL.NS,CIPLA.NS,COFORGE.NS,PERSISTENT.NS","AUROPHARMA.NS,AXISBANK.NS,BRITANNIA.NS,DRREDDY.NS",PERSISTENT.NS:8.0%|COALINDIA.NS:7.5%|PIDILITIND.NS:7.5%|SIEMENS.NS:7.5%|FEDERALBNK.NS:7.2%,Cement×1.2|Chemicals×1.2|Energy×1.2,,1.2,False,0.938,0.983,0.941,1.166,1.167,0.971,1.037,0.995,1.066,1.015,0.94,1.162,1.008,1.018,0.913
2016-08-11,RL,686904.41,685864.07,-0.151,37.173,19,5.16,20.9,743.09,12,10,"ASHOKLEY.NS,DRREDDY.NS","FEDERALBNK.NS,SIEMENS.NS,TVSMOTOR.NS",CIPLA.NS:8.0%|ASHOKLEY.NS:8.0%|PERSISTENT.NS:7.5%|COALINDIA.NS:7.1%|PIDILITIND.NS:7.1%,Chemicals×1.2|Energy×1.1,,1.2,False,0.976,0.987,1.04,1.191,1.056,1.071,0.917,0.967,0.975,1.083,0.991,1.114,0.965,0.985,0.96
2016-09-08,RL,712144.89,711337.18,-0.113,42.267,18,0.0,16.45,576.95,7,14,"IOC.NS,TCS.NS","MPHASIS.NS,SBIN.NS,VOLTAS.NS",IOC.NS:8.0%|CUMMINSIND.NS:8.0%|CIPLA.NS:7.9%|ASHOKLEY.NS:7.9%|PERSISTENT.NS:7.4%,,,1.2,False,1.026,0.996,0.956,1.065,1.063,1.068,1.036,0.996,0.994,1.01,0.928,1.067,0.945,1.048,0.994
2016-10-06,RL,722246.91,721581.1,-0.092,44.316,18,0.0,12.2,475.6,10,10,"AMBUJACEM.NS,BHEL.NS","BPCL.NS,COFORGE.NS",BHEL.NS:8.0%|IOC.NS:7.7%|CUMMINSIND.NS:7.7%|ASHOKLEY.NS:7.6%|PERSISTENT.NS:7.2%,Chemicals×1.1|CapitalGoods×1.1|Cement×1.1,FinancialServices×0.8,1.2,False,1.088,1.054,1.013,1.124,1.108,0.939,0.773,1.063,1.028,1.115,1.001,1.042,0.963,1.014,1.0
